work_id,title,author,warnings,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
16061192,The Biggy Revenge of Biggy Show,/users/MinorSmile09/pseuds/MinorSmile09,Creator Chose Not To Use Archive Warnings,Explicit,F/M,Real Person Fiction,Brandie/Minorsmile,"Brandie, Biggy Show, MinorSmile","Faggotry, Homosexuality, Manchild - Freeform, Betrayal, Sex, Oral Sex, Shipping, Parody, Brony - Freeform, Cuckoldry, War, Girlfriend, relationship, BIGGY SHOOOOOOOOOOOOOOWWWWWWWWWWWWWWWW, Biggie Cheese - Freeform",English,2018-09-22,Completed,2018-09-30,1091,2/2,3,null,null,10,"Just so y’all know, all of the characters in this fic are based off of real people. Biggy Show actually goes by TheBigShow118 on social media, and gets REALLY upset when anyone calls him ‘Biggy Show’. He’s a total dick too, which is why I’m writing this lol. Basically we used to be great friends but had a falling out a while back, and this is how I’m coping with it. Pretty tame way to do so too if you think about it. Brandie is his real life girlfriend, and a great friend of mine too. She probably would hate me writing this, but I mean no disrespect to her, just her boyfriend. I may be a troll, but I am a SPECIFIC troll. Minorsmile is me, of course. I hate self inserts in general but this is solely for parody so I decided to go for it."
16061189,you're listening (you don't miss a thing),/users/courageous_boss/pseuds/courageous_boss,No Archive Warnings Apply,General Audiences,Gen,"Batman - All Media Types, Robin (Comics), Nightwing (Comics)",Dick Grayson & Damian Wayne,"Dick Grayson, Damian Wayne, Bruce Wayne (Mentioned)","Dick is sad, Dick and Damian need hugs, Bruce's children love him and miss him, Hurt/Comfort",English,2018-09-22,Completed,2018-09-22,1233,1/1,2,58,null,618,It's two a.m. and there's a child tugging on Damian's sleeve.
16061186,First Day Alive,/users/cranber/pseuds/cranber,No Archive Warnings Apply,Not Rated,F/F,Gotham (TV),"Barbara Kean/Leslie Thompkins, Minor or Background Relationship(s)",,"Post S4, fuck men - lee and barbara, lee recovers good as new, uhh, i dont know how to tag this one sorry!",English,2018-09-22,Completed,2018-09-22,1326,1/1,2,4,1,32,Lee recovers and does the most unpredictable thing on her first day back: she goes to Barbara Kean's.Thompkeanweek Day 4: Post S4/Dream S5
16061180,try to remember (try to forget),/users/TheCanary/pseuds/TheCanary,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,,The Adventure Zone (Podcast),,"Taako (The Adventure Zone), Sazed (The Adventure Zone), Magnus Burnsides, Merle Highchurch","Eating Disorders, Unhealthy Relationships, POV Second Person, Growth, sizzle it up with taako era, stylistic no caps",English,2018-09-22,Completed,2018-09-22,1707,1/1,2,7,null,44,just a bit of flashback fic about taako and sazed's relationship and some flashes to BoB era THB. no mention of story and song etc.
16061159,echo in the chambers of my chest,/users/sevensevan/pseuds/sevensevan,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,F/F,Agents of S.H.I.E.L.D. (TV),Yo Yo Rodriguez/Skye | Daisy Johnson,"Yo Yo Rodriguez, Skye | Daisy Johnson","A Quiet Place AU, Implied Sexual Content",English,2018-09-22,Completed,2018-09-22,792,1/1,3,12,1,66,"On the sixteenth day after the last radio broadcast, they find a cabin."
16061156,Under The Stars,/users/Shinzaia/pseuds/Shinzaia,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,F/M,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Jirou Kyouka/Kaminari Denki,"Kaminari Denki, Jirou Kyouka, Yaoyorozu Momo, Class 1-A (My Hero Academia)",Camping,English,2018-09-22,Completed,2018-09-22,907,1/1,null,6,null,263,
16061144,[(Yu Huang )] Wu Ming (1),/users/juniorasuka/pseuds/juniorasuka,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,Quan Zhi Gao Shou  - Hu Die Lan  | Quanzhi Gaoshou - Hudie Lan,Yu Wen Zhou /Huang Shao Tian ,Yu Wen Zhou /Huang Shao Tian  - Character,Yu Huang  - Freeform,English,2018-09-22,Completed,2018-09-22,202,1/1,null,2,null,41,
16061138,can't keep my hands to myself,/users/loonyBibliophile/pseuds/loonyBibliophile,No Archive Warnings Apply,Explicit,"F/F, Other",Riverdale (TV 2017),Cheryl Blossom/Veronica Lodge/Toni Topaz,"Cheryl Blossom, Veronica Lodge, Toni Topaz","OT3, Kinky Fucks Discord, Kink Week, riverdalekinkweek, BDSM, Femdom, Threesome - F/F/F, Mild Praise Kink, Domme Veronica Lodge, Domme Toni Topaz, Sub Cheryl Blossom, Cheryl is a brat",English,2018-09-22,Completed,2018-09-22,2606,1/1,3,17,3,698,"Written for Buggie Break Kink Week. Day One: OT3.  Cheryl's girlfriends left her alone all day. She decides to start without them, but Veronica and Toni teach her a lesson. This is a side fic to 'break me down; build me up' and 'it's not what it looks like!' but you don't need to have read those!"
16061120,Of Pull-Up Bars and Parties,/users/MiniTesla/pseuds/MiniTesla,No Archive Warnings Apply,Teen And Up Audiences,F/F,Wynonna Earp (TV),,"Nicole Haught, Waverly Earp, Eliza Shapiro, Xavier Dolls",Alternate Universe - College/University,English,2018-09-22,Completed,2018-09-22,1311,1/1,4,45,null,410,"Nicole manages to injure herself on an over the door pull up bar. As you do. ROTC!Nicole and Sorority!Waverly.  Stand-alone one-shot for now, but may continue in this AU in the future."
16061111,"It's like 1, 2, 3 just as easy as can be",/users/dixiethumbelina/pseuds/dixiethumbelina,No Archive Warnings Apply,Not Rated,M/M,Animal Kingdom (TV),Deran Cody/Adrian Dolan,"Deran Cody, Adrian Dolan","Fluff, two idiots in love, slight hurt/comfort moments",English,2018-09-22,Completed,2018-09-22,2050,1/1,6,48,3,434,"""That gets Deran’s eyes on him, brows furrowed and mouth tight with confusion. “That’s all you want? Me to say I’m sorry?” Adrian nods. “Yeah.” It’s a novel concept for them, words instead of actions, but they’ve done so much new stuff this time around. Talking seems like something else they can add to the list."" Pretty much what it says on the tin, folks - this is the one where Deran first apologizes for his behavior in Season 1."
16061099,twin high maintenance machines,/users/TheCanary/pseuds/TheCanary,Major Character Death,Not Rated,,Animorphs - Katherine A. Applegate,,Rachel (Animorphs),"Afterlife, post-death, i guess?, set after the last book, kind of a crossover but a surprise one so im not taggint it",English,2018-09-22,Completed,2018-09-22,617,1/1,null,4,null,42,"after the ellimist, rachel meets someone else, someone pretty similar to her, in a lot of ways"
16061081,Weeks or Months (I Could Wait For You),/users/QueenKatelynTheAristocrat/pseuds/QueenKatelynTheAristocrat,No Archive Warnings Apply,Teen And Up Audiences,M/M,Harry Potter and the Cursed Child - Thorne & Rowling,Scorpius Malfoy/Albus Severus Potter,"Scorpius Malfoy, Albus Severus Potter","Fluff, Angst and Hurt/Comfort, Awkward Conversations, Established Relationship, Post-Harry Potter and the Cursed Child, Hogwarts",English,2018-09-22,Completed,2018-09-22,2149,1/1,6,53,3,544,"""Albus knew better than to just ignore this. He knew that if he let Scorpius avoid this problem just so that he wouldn't have to have one uncomfortable conversation, then Scorpius would avoid it for months."" Also known as: Albus and Scorpius have an adorably awkward conversation about sex without saying the word ""sex."""
16061078,Jealous,/users/NorthernSerpent/pseuds/NorthernSerpent,Creator Chose Not To Use Archive Warnings,Explicit,F/M,Riverdale (TV 2017),Alice Cooper/FP Jones II,"Alice Cooper (Archie Comics), FP Jones II","Smut, Light BDSM, i think, Light Dom/sub, Jealousy, Orgasm Delay, Blow Jobs, Riverdale Kink Week",English,2018-09-22,Completed,2018-09-22,2594,1/1,5,23,1,572,Alice shows FP that he belongs to her.
16061075,Lost in Newark,/users/daddyoshie/pseuds/daddyoshie,No Archive Warnings Apply,Teen And Up Audiences,Gen,"Men's Hockey RPF, Hockey RPF","Christian Djoos & Marcus Johansson, Nicklas Backstrom & Andre Burakovsky & Marcus Johansson, Nicklas Backstrom & Andre Burakovsky & Christian Djoos, Nicklas Backstrom & Andre Burakovsky & Christian Djoos & Marcus Johansson","Christian Djoos, Marcus Johansson, Nicklas Backstrom, Andre Burakovsky","Washington Capitals, 2017-2018 NHL Season, Team as Family, Angst, Angst and Humor, Guilt, i wanted an interaction between the two so i made it happen, also djoos is an awkward anxious idiot",English,2018-09-22,Completed,2018-09-22,3605,1/1,1,31,null,321,"It was Christian’s worst nightmare: somehow, some way, the plane had left without him. He had no phone, no money, and no way to get home. He was alone in New Jersey, and he only knew one person in town who could help him."
16061057,Punishment,/users/QueenoftheCapes/pseuds/QueenoftheCapes,No Archive Warnings Apply,Not Rated,F/M,Lois & Clark: The New Adventures of Superman,Clark Kent/Lois Lane,"Lois Lane, Clark Kent","Alternate Universe - Different First Meeting, BDSM, Comedy, I've Got A Crush On You, Awful Drink Recipes",English,2018-09-22,Completed,2018-09-22,1020,1/1,2,1,null,42,"Clark gets punished by his dominatrix.  Not as smutty as it sounds, since Lois is genuinely mad at him this time."
16061060,High Contrast,/users/anxieties/pseuds/anxieties,No Archive Warnings Apply,General Audiences,M/M,Dollightful OC Universe,Tatsuo/Juwon,,,English,2018-09-22,Completed,2018-09-22,725,1/1,6,26,6,330,"Tatsuo, looking up from across the room with a frown Juwon already knew meant trouble, immediately disagreed, ""I'm not dyeing my hair pink."""
16061054,Ambush,/users/Dreamin/pseuds/Dreamin,No Archive Warnings Apply,Teen And Up Audiences,F/M,Sherlock (TV),Sally Donovan/Mycroft Holmes,"Mycroft Holmes, Sally Donovan, Rosamund Mary ""Rosie"" Watson, Nero Adler Holmes, Molly and Seb's twins, Mycroft and Sally's kids",Prompt Fill,English,2018-09-22,Completed,2018-09-22,302,1/1,3,5,1,57,"The next generation gets the better of Mycroft, temporarily."
16061048,Scruff,/users/Patronoftheravens/pseuds/Patronoftheravens,Creator Chose Not To Use Archive Warnings,Not Rated,M/M,Darkest Dungeon (Video Game),"Highwayman/Bounty Hunter, Tardif/Dismas","Tardif, Bounty Hunter (Darkest Dungeon), Dismas (Darkest Dungeon)","This is DUMB, no one asked for this pairing but here it is anyway, Shaving, Banter, tardif is an ass, Fluff I guess, There's a lot of swearing, and headcanon",English,2018-09-22,Completed,2018-09-22,1288,1/1,5,6,null,35,"Listen okay, I didn't want to work on something big that will come later for these two but I'm a sucker for tropey shaving shit so it's good okay. You should read it. There's no plot. This summary is pointless. Literally everything you need to know about this work is in the tags. They're right up there. If you missed them, read them. That's this fic. It's good though. If you like pointless things without fluff and a lot of banter. That's what I like. So, I personally recommend this fic. ~<3"
16061036,No Shame,/users/Phantom_Serenity/pseuds/Phantom_Serenity,No Archive Warnings Apply,Explicit,F/M,"The Walking Dead (TV), The Walking Dead (Comics)",Negan/reader,"Negan, Reader, Eugene","Sexy, I couldn't leave well enough alone, Smut, negan's thirst squad",English,2018-09-22,Completed,2018-09-22,1824,1/1,2,7,3,323,Waking up the next day and realizing what agreeing to be Negan’s wife means
16061021,the confusion of feelings,/users/jiminnienuggets/pseuds/jiminnienuggets,No Archive Warnings Apply,Teen And Up Audiences,M/M,Fear the Walking Dead (TV),Nick Clark/Troy Otto,"Nick Clark, Troy Otto","First Kisses, lots of confusion and curiosity on both their part, Nick's POV, prompt!!! kinda, send me more prompts please :3, absolutely anything!! im good with smut too, hehe",English,2018-09-22,Completed,2018-09-22,2800,1/1,12,10,2,95,Troy always managed to make Nick confused and curious. He was pretty sure he knew why.
16061018,"It's a midnight intervention, got no plans to make it stop.",/users/Chychyd/pseuds/Chychyd,Creator Chose Not To Use Archive Warnings,Mature,M/M,Saturday Night Live,Seth Meyers/Stefon,"Seth Meyers, Stefon (Saturday Night Live)","Fluff and Smut, Light Smut, Implied/Referenced Drug Use, Implied Sexual Content, Heavy Petting, things go from 0 to 100 pretty fast but oh well, Stefon really likes being in Seth's lap",English,2018-09-22,Completed,2018-09-22,3564,1/1,4,11,null,134,"And Stefon is still giving Seth that look. He’s seen it a million times before on the show, outside of the show, really anywhere and anytime they’re together Stefon gives Seth this look. And every time Seth just rolls his eyes, pushes it aside. Marks it off as just Stefon trying to get a rouse out of him. But tonight that look felt like it was eating him from the inside out. What starts as a simple conversation about the darkness of ones soul quickly turns into the best game of Chicken Seth has played since high school."
16060997,Running Buddies,/users/parkshan820/pseuds/parkshan820,No Archive Warnings Apply,Not Rated,M/M,"X-Men: First Class (2011) - Fandom, X-Men - All Media Types","Hank McCoy/Alex Summers, Erik Lehnsherr/Charles Xavier, Armando Munoz/Angel Salvadore","Alex Summers, Hank McCoy, Raven | Mystique, Sean Cassidy, Armando Munoz, Angel Salvadore, Erik Lehnsherr, Charles Xavier, Original Characters, Scott Summers (mentioned)","Alternate Universe - Modern Setting, Alternate Universe - No Powers, Hank is still a scientist, Alex is a 911 phone operator, Running, Strangers to Lovers, Slow Burn, Fluff, Light Angst, Nightmares, Emotional Hurt/Comfort, Pining Alex Summers, Pining Hank McCoy, Idiots in Love, Don't know why these boys take so long, Cherik but only a tiny bit, Halex, not enough of this pairing, so i made this, Instead of complaining",English,2018-09-22,Completed,2018-09-22,9369,1/1,2,15,1,148,"Alex wasn’t sure how it came to be. Every morning of every day he takes the same trail. Alex liked the scenery, how it goes through the woods and goes up a large hill. When he finally reaches the top, he could see the whole city in the morning light. It was never too hot or cold. Just the perfect temperature.  It started about two weeks ago. One morning at seven in the morning, he was running and all of a sudden there was someone running beside him. A tall lean boy. He has blue eyes and a mop of brown hair. They don’t talk, they just run side by side."
16060991,Marriage Counseling,/users/Not__Misha__Collins/pseuds/Not__Misha__Collins,No Archive Warnings Apply,General Audiences,F/M,Harry Potter - J. K. Rowling,Hermione Granger/Ron Weasley,"Hermione Granger, Ron Weasley, Harry Potter (mentioned), Ginny Weasley (mentioned)","Relationship Counseling, Married Couple, Making Up, Happy Ending, Ron Weasley is a good husband",English,2018-09-22,Completed,2018-09-22,478,1/1,null,5,null,104,"Ron has been sneaking around, which makes Hermione suspicious, and they both agree to seek relationship counseling. OR I read somewhere that JK said that Hermione and Ron would have to seek marriage counseling at some point. Here's my subversion."
16060973,"Try Harder, Asuka",/users/Thirteenie/pseuds/Thirteenie,Underage,Explicit,F/M,Neon Genesis Evangelion,Kaji Ryouji/Souryuu Asuka Langley,"Kaji Ryouji, Souryuu Asuka Langley","Angst, Sexual Frustration, Canon Divergence, Everyone Is Alive",English,2018-09-21,Completed,2018-09-21,742,1/1,null,null,null,48,Asuka has finally gotten what she's always wanted. But she can't enjoy herself.
16060970,Promise of a Future,/users/danrdarrenc/pseuds/danrdarrenc,No Archive Warnings Apply,Explicit,M/M,Days of Our Lives,Will Horton/Sonny Kiriakis,"Will Horton, Sonny Kiriakis",,English,2018-09-22,Completed,2018-09-22,2020,1/1,2,25,3,437,Will and Sonny make love for the first since return of Will's memories.
16060955,Tim Drake Short #7: A Joke,/users/Akoia/pseuds/Akoia,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,,Batman - All Media Types,,Tim Drake,Bat Family,English,2018-09-22,Completed,2018-09-22,445,1/1,2,26,1,180,Ha Ha Why Is It So Funny?
16060946,[(Yu Fang )] Yun Xiao Fei Che,/users/juesare/pseuds/juesare,Creator Chose Not To Use Archive Warnings,Mature,F/F,. ,,,,English,2018-09-22,Completed,2018-09-22,386,1/1,null,1,null,118,
16060943,Forgive the Children We Once Were,/users/Araine/pseuds/Araine,No Archive Warnings Apply,Teen And Up Audiences,F/M,Kingdom Hearts,Aqua/Terra (Kingdom Hearts),"Aqua (Kingdom Hearts), Terra (Kingdom Hearts), Ventus (Kingdom Hearts), Vanitas (Kingdom Hearts)","Angst, Fluff and Angst, Implied Sexual Content, Established Relationship, Healing From Trauma is not an easy process, Domestic Terraqua, post-kh3, Redeemed Vanitas, Terra and Aqua learn adult communication, Post-Terranort, Post-Aquanort, KH3 Speculation",English,2018-09-22,Completed,2018-09-22,4198,1/1,7,39,4,329,"Terra and Aqua become teachers, restore the Land of Departure, and face the future. Together."
