work_id,title,author,warnings,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15929822,Rumors,/users/Kino_Yaoiste/pseuds/Kino_Yaoiste,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Football RPF,"Julian Draxler/Presnel Kimpembe, Antoine Griezmann/Paul Pogba","Presnel Kimpembe, Julian Draxler, Kylian Mbappe, Ousmane Dembele, Benjamin Mendy, N'Golo Kante, Layvin Kurzawa, Lucas Hernandez, Paul Pogba, Antoine Griezmann, Raphael Varane, Benjamin Pavard, Neymar, Kevin Trapp, Hugo Lloris, Blaise Matuidi","Alternate Universe - College/University, Meet-Cute, Paris Saint-Germain F.C., French National Team, Julian is bad at flirting, Presnel is Oblivious, Kylian is a good friend",English,2018-09-06,Completed,2018-09-06,6319,1/1,2,6,null,null,"The problem of the people in their school is that they have nothing to do but look at the rumors. That he is being bullied by Draxler and a minute after everybody thinks they had sex, doesn't even surprise Presnel. Damn rumors"
15926210,You Are Worth It:,/users/stevedannolover100781/pseuds/stevedannolover100781,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply, Underage",Mature,"M/M, Multi",Hawaii Five-0 (2010),"Chin Ho Kelly/Steve McGarrett/Danny ""Danno"" Williams","Steve McGarrett, Danny ""Danno"" Williams, Chin Ho Kelly","Threesome - M/M/M, Threesome, Ratings: R, Rating: M, Romance, Slash, Boys Kissing, Kissing, Boys In Love, Polygamy, Established Relationship, Consensual, Sexual Content, Explicit Sexual Content, Hand Jobs, Blow Jobs, Body Worship, Stripping, Anal Sex, Anal, Oral Sex, Erotic, Erotica, Insecurity, General, Drama, Hurt/Comfort, Emotional Hurt/Comfort",English,2018-09-06,Completed,2018-09-06,247,1/1,null,1,null,36,"*Summary: Danny couldn’t believe that Steve & Chin wants him, He even tells him that, What happens?, Stay Tuned!!!!*"
15919944,Chance,/users/Servena/pseuds/Servena,No Archive Warnings Apply,Teen And Up Audiences,Gen,"Titanic (1997), Titanic",,Unnamed first officer of the Californian,"Californian, Alternate Universe - Canon Divergence, Angst, Rescue, Rescue Missions, Fix-It, Ship, Ice, telegraph, SOS, luck",English,2018-09-06,Completed,2018-09-06,1131,1/1,null,null,null,13,"The first officer frowned at the sight. He wasn’t sure, but there seemed something off about her."
15919395,These Dreams are More like Nightmares.,/users/Ratgods/pseuds/Ratgods,No Archive Warnings Apply,Teen And Up Audiences,"F/F, F/M, M/M",Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Kirishima Eijirou,"Bakugou Katsuki, Kirishima Eijirou, Midoriya Izuku, Todoroki Shouto, Ashido Mina, Yaoyorozu Momo, Kaminari Denki, Iida Tenya, Uraraka Ochako, Asui Tsuyu","Romance, Falling In Love, Slow Burn, Aged-Up Character(s), Marriage",English,2018-09-06,Completed,2018-09-06,554,1/1,null,4,null,92,"Kirishima can’t stop thinking about Bakugo, it’s even affecting his sleep. Kirishima is falling in love with his work partner and best friend of five years, but it seems like his work partner (Bakugo). Is oblivious to it all, hopefully it works out for our little shark boi"
15919362,Wolf in Blue Clothing,/users/OneManBand/pseuds/OneManBand,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,Gen,Voltron: Legendary Defender,,"Lance (Voltron), Hunk (Voltron), Lotor (Voltron)","Mentioned klance, Langst, Angst, Lotor being a dick, Canon Compliant, self doubt, Vampire Lance (Voltron), Incubus Lance (Voltron), Fear, Power Struggle, Mentions of Blood, Lotor's a rude ass bitch",English,2018-09-07,Completed,2018-09-07,2375,1/1,11,61,2,465,Lotor and Lance have a civil talk that doesn't end well
15919308,Things Done In The Dark,/users/ToastyMonkeys/pseuds/ToastyMonkeys,Creator Chose Not To Use Archive Warnings,Mature,"F/M, M/M","Dragon Age: Origins, Dragon Age (Video Games)","Zevran Arainai/Male Tabris, Morrigan/Male Tabris","Zevran Arainai, Morrigan (Dragon Age), Male Tabris","Guilt, Vaginal Sex, Dark Ritual",English,2018-09-07,Completed,2018-09-07,606,1/1,null,2,null,30,What wouldn’t you do for the chance to beat death?
15919305,Stained Glass,/users/FractumMaleficus/pseuds/FractumMaleficus,"Graphic Depictions Of Violence, Major Character Death",Mature,,Supernatural,"Gabriel & Rowena Macleod, Rowena MacLeod & Sam Winchester","Rowena MacLeod, Gabriel (Supernatural)","Brief appearance of Death, mentions sam winchester, mentions Fergus MacLeod, Gabriel and Rowena should have been friends, not that bullshit scene, Hurt/Comfort, Angst, Angst with a Happy Ending, culmination of a beautiful friendship",English,2018-09-07,Completed,2018-09-07,1587,1/1,1,5,null,33,"Rowena knew Samuel would be the one to kill her, and some part of her knew he would flee. Far more significant that she knew Gabriel would be the one to answer // AU where instead of screwing in the library, Rowena and Gabriel became friends and worked together through shared traumas together."
15919290,i've got my eye on you!,/users/Red_Dragonn/pseuds/Red%20Dragon,No Archive Warnings Apply,Not Rated,,Transformers: Prime,,"Ratchet (Transformers), Smokescreen (Transformers)","Body Horror, ratchet's detachable eyeballs",English,2018-09-07,Completed,2018-09-07,156,1/1,2,10,null,49,because someone asked
15919293,hold me now,/users/laurelsalexis/pseuds/laurelsalexis,Creator Chose Not To Use Archive Warnings,Mature,F/M,Bodyguard (TV),David Budd/Julia Montague,"David Budd, Julia Montague","Some Plot, they fuck and i wanted to write it is basically all you need to know",English,2018-09-07,Completed,2018-09-07,2382,1/1,7,35,2,373,"It’s not love, it’s lust. "
15919287,Return to Me,/users/butterflybrigade/pseuds/butterflybrigade,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",Teen And Up Audiences,M/M,Voltron: Legendary Defender,Matt Holt/Shiro,,"Champion!Shiro, Pining, Mutual Pining, Pre-Kerberos Mission, Post-Kerberos Mission, prisoners of galra, Hurt/Comfort, Friends to Lovers, One Shot, one non-con kiss",English,2018-09-07,Completed,2018-09-07,5879,1/1,null,8,2,90,"Shiro would listen with a smile on his lips that was kept hidden by the night. He encouraged Matt’s tangents with a question every now and then and that beautiful voice was a song Shiro never tired of listening to.However that optimism and excitement was drained from the three explorers and was replaced with fear as they were captured by an unknown alien ship.   Or: Shiro had been pining for Matt since before Kerberos and after they became intimate his friend felt the same way, but never told him."
15919278,i like it when it hurts like hell,/users/newbensolo/pseuds/newbensolo,Graphic Depictions Of Violence,Explicit,M/M,bangtansonyeondan | Bangtan Boys | BTS,Jeon Jungkook/Park Jimin,,"Trope Inversion, Childhood Best Friends/Growing Up Together, Cop Jeon Jungkook, Delinquent Park Jimin, Drug Use, Unhealthy Relationships, Possessive Behavior, Dom/sub, Minor Character Death, Graphic Description, mentioned Homophobia, Minor Police Brutality, read with caution",English,2018-09-07,Completed,2018-09-07,8770,1/1,15,98,19,1555,Jungkook is a rookie cop just trying to feel like he belongs. Jimin just can't seem to stay out of trouble.
15919272,A Care Guide for Love,/users/cosmicpeachcloud/pseuds/cosmicpeachcloud,No Archive Warnings Apply,General Audiences,M/M,Wanna One (Band),Ha Sungwoon/Kang Daniel,"Ha Sungwoon, Kang Daniel, Hwang Minhyun, Ong Seongwoo","Fluff, ya'll already know lmao, Soulmate AU",English,2018-09-07,Completed,2018-09-07,5861,1/1,12,87,6,552,The box that got delivered to Sungwoon's doorstep contained more than just a hungry little fellow.  It was his soulmate and his name was Daniel.
15919260,till we are called to rise,/users/blackkat/pseuds/blackkat,No Archive Warnings Apply,Teen And Up Audiences,M/M,Naruto,Hyuuga Neji/Omoi,"Hyuuga Neji, Omoi (Naruto), Hyuuga Hiashi, Darui (Naruto), Karui (Naruto)","Alternate Universe - Canon Divergence, Alternate Universe - Arranged Marriage, Light Angst, Past Character Death, It's Hizashi, discussions of the caged bird seal and its effects, and why hiashi is a douchcanoe, Drive-By Worldbuilding",English,2018-09-07,Completed,2018-09-07,2138,1/1,34,552,48,2279,Neji is starting to sympathize with Sasuke's decision to run away to Oto.
15919245,ANDI BIRFBEE FEEC 2K18,/users/usachanbeccer/pseuds/usachanbeccer,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",General Audiences,,Miraculous Ladybug,,"Master Fu (Miraculous Ladybug), Queen Bee (Miraculous Ladybug), Marinette Dupain-Cheng | Ladybug, Rena Rouge (Miraculous Ladybug), Carapace (Miraculous Ladybug), Adrien Agreste | Chat Noir","birthday fic for andi, origin story i guess, idk i thought this would be fun for your birthday andi",English,2018-09-07,Completed,2018-09-07,882,1/1,2,2,null,20,"Andi, it's your birthday (for another half hour at the time of posting) so have a fic for your best girl: Chloe. That's it, I just really wanted to give you a fic about Chloe. aka we see how I thought Chloe could receive the the bee miraculous (well, the happy way I think it could happen)"
15919209,Danganronpa - Aftermath,/users/Zoidstar85/pseuds/Zoidstar85,Graphic Depictions Of Violence,Mature,Gen,Super Dangan Ronpa 2,,"Hinata Hajime, Enoshima Junko, Nanami Chiaki, Soda Kazuichi, Sonia Nevermind, Kuzuryu Fuyuhiko",,English,2018-09-07,Completed,2018-09-07,5622,1/1,2,3,null,85,"It's been five years since the Jabberwock Island incident. Hajime has moved on from his traumatic experience, most of his friends still comatose and under close watch from a local technological institute. However, Hajime's experiences have left him dealing with a potentially new kind of despair... One-shot story; not meant to be continued. But I may in the future. Rated M because its Danganronpa."
15919194,Sleight of Force,/users/squarephoenix/pseuds/squarephoenix,No Archive Warnings Apply,Mature,M/M,Star Wars - All Media Types,Finn/Ben Solo | Kylo Ren,"Finn (Star Wars), Ben Solo | Kylo Ren, Rey (Star Wars)","Spanking, Robbery, Hook-Up, Hotel Sex, Detective Ben Solo, Con Artists Finn and Rey, Drinking, Mild Smut, not much smut, Canto Bight, ben is a snob, Force-Sensitive Finn",English,2018-09-07,Completed,2018-09-07,2858,1/1,2,6,null,41,Detective Ben Solo finds himself in need of something stronger than a drink after a rough case and the guy who takes the empty seat next him might be the answer. Or the cause.
15919188,and you're knocking on my heart,/users/nymphrea/pseuds/nymphrea,No Archive Warnings Apply,Teen And Up Audiences,F/M,Guardians of the Galaxy (Movies),Gamora/Peter Quill,"Gamora (Marvel), Peter Quill, Nebula (Marvel)","Original Female Character - Freeform, Kid Fic, Married Life, Post-Avengers: Infinity War Part 1 (Movie), Alternate Universe - Everyone Lives/Nobody Dies, Space Pirates, Adoption, Minor Injuries, Gamora Has A Big Heart, Thanos is mentioned, Mentions of Body Modifications, Family Feels, Domestic Fluff, Well-Deserved Happiness",English,2018-09-06,Completed,2018-09-06,3426,1/1,8,12,1,115,"day five ; make your home, love running through — ""you know what this means right?"" ""that i may not be the last one."""
15919182,Steam,/users/Swood/pseuds/Swood,No Archive Warnings Apply,Explicit,F/M,Bionicle - All Media Types,Gali/Tahu (Bionicle),"Gali (Bionicle), Tahu (Bionicle), Lewa (Bionicle), Kopaka (Bionicle)","dubcon, i guess, not really though?, Oral Sex, Voyeurism, i guess?, I Don't Even Know",English,2018-09-07,Completed,2018-09-07,902,1/1,null,1,null,16,Gali figures out a way to cure Tahu's Rahkshi-induced infection.
15919119,"Coffee, Black",/users/HiddenTrekker/pseuds/HiddenTrekker,Creator Chose Not To Use Archive Warnings,General Audiences,F/M,Star Trek: Voyager,"Chakotay/Kathryn Janeway, Kathryn Janeway/Coffee","Kathryn Janeway, Chakotay (Star Trek)",Coffee,English,2018-09-07,Completed,2018-09-07,378,1/1,4,29,1,338,The true reason our Captain drinks so much coffee is revealed
15919092,Contigo no me voy,/users/Adid/pseuds/Adid,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Gravity Falls,Fiddleford H. McGucket/Ford Pines,"Fiddleford H. McGucket, Ford Pines","Angst and Feels, Not Happy, Songfic",English,2018-09-07,Completed,2018-09-07,2079,1/1,null,2,null,10,"Fue el mismo Stanford quien le había dicho que como científicos debían usar su creatividad para afrontar sus problemas.Al final, eso fue lo que hizo.Y todo fue por amor."
15919086,Winding down,/users/Val_Creative/pseuds/Val_Creative,Creator Chose Not To Use Archive Warnings,Not Rated,M/M,Lost Boys (Movies),Michael Emerson/Sam Emerson,"Michael Emerson (Lost Boys), Sam Emerson","Not Canon Compliant, Sibling Incest, Plot What Plot/Porn Without Plot, Frottage, Underage - Freeform, Teenagers, Unhealthy Relationships, Explicit Sexual Content, Stress Relief, Cuddlefucking, Gratuitous Smut, Dead Dove: Do Not Eat",English,2018-09-07,Completed,2018-09-07,228,1/1,5,6,1,103,"Moving has been so stressful, packing up all their things, leaving Arizona, leaving dad."
15919080,Kindnesses,/users/Dreamin/pseuds/Dreamin,No Archive Warnings Apply,Teen And Up Audiences,F/M,Sherlock (TV),Sherlock Holmes/Molly Hooper,"Sherlock Holmes, Molly Hooper",Prompt Fill,English,2018-09-07,Completed,2018-09-07,310,1/1,12,70,2,779,Sherlock shows Molly how he feels through small gestures.
15919065,Hot Knife,/users/tree/pseuds/tree,No Archive Warnings Apply,Explicit,F/M,Longmire (TV),"Walt Longmire/Victoria ""Vic"" Moretti","Victoria ""Vic"" Moretti, Walt Longmire","Fluff and Smut, sex and feelings, if you think i studied screencaps to draw the layout of walt's bedroom you are correct, what is the difference between brazilian and cheeky bottoms? is a sentence i googled, this is pure self-indulgence, i wanted to write some dirty dirty smut but then there were all these FEELINGS, Forensics, no really, this fic contains actual forensics",English,2018-09-07,Completed,2018-09-07,3200,1/1,6,22,2,192,Walt doesn't even bother to strip off her pretty underwear.
