work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15519279,"Let Her Leave, I've Got You",/users/KaenNoMai/pseuds/KaenNoMai,Teen And Up Audiences,M/M,Supernatural,"Dean Winchester/Sam Winchester, Dean Winchester & Mary Winchester & Sam Winchester","Sam Winchester, Dean Winchester, Mary Winchester","established wincest, Episode: s12e03 The Foundry, Post-Episode: s12e02 Mamma Mia, John Winchester's A+ Parenting, i fucking hate john can you tell, Abusive John Winchester, Protective Sam Winchester, Hurt Dean Winchester, Dean Winchester Whump, Emotional Hurt/Comfort, Hurt/Comfort, Winchester Coping Mechanisms, Protective Dean Winchester, Implied/Referenced Child Abuse, Episode Tag, Coda, mary winchesters a+ parenting, sam and dean need better parents smh, Angst, Self-Sacrificing Dean Winchester, Canon Compliant, Dean Winchester Angst, Awesome Sam Winchester, Hurt Sam Winchester, these are a lot of tags wow, dean winchesters alcoholism, Dean Has Self-Esteem Issues, Sam loves his brother, Deans a mess",English,2018-08-01,Completed,2018-08-01,7190,1/1,10,58,6,621,"AU Season 12 Episode 3 The Foundry Mary's a bit more interested in Sam and Dean's past, Dean cares too much, and things quickly spiral out of control. But hey, Sam and Dean have each other to lean on when things get rough."
15519276,The Lesson,/users/Loracine/pseuds/Loracine,Teen And Up Audiences,M/M,Supernatural,Dean Winchester/Sam Winchester,"Dean Winchester, Sam Winchester","Prison, Alternate Universe - Not Related",English,2018-08-01,Completed,2018-08-01,1653,1/1,3,22,1,178,"Sam had been cursed to lose everything that had ever mattered to him, but maybe his life wasn’t completely over."
15519240,Unexpected,/users/ForgottenDream12/pseuds/ForgottenDream12,Explicit,M/M,"Marvel Cinematic Universe, The Avengers (Marvel Movies)",Steve Rogers/Tony Stark,"Steve Rogers, Tony Stark","Friends With Benefits, Hanahaki Disease, Top Steve Rogers, Bottom Tony Stark, Light Dom/sub, Insecure Tony",English,2018-08-01,Completed,2018-08-01,9136,1/1,2,75,12,1502,"All he could really think about was the fact that motherfucking Steve Rogers had infected him with a forties era illness that must have been unearthed with him. This was the worst STD ever. He’d have to kill him for this, that was certain. His next thought was that he could never let him find out. Prompt: Hiding illness/injury"
15519252,Better With You,/users/sodalester/pseuds/sodalester,General Audiences,M/M,Phandom/The Fantastic Foursome (YouTube RPF),Dan Howell/Phil Lester,,"sleepy, Vacation, Fluff, dan thinks he's edgy, He's not, Sleepy Cuddles, Humor",English,2018-08-01,Completed,2018-08-01,541,1/1,null,28,2,321,"Dan is very edgy. Yes, not a spot of softness within him"
15519246,Trial Run,/users/maddieisaboredable/pseuds/maddieisaboredable,Explicit,F/M,Stranger Things (TV 2016),"Jim ""Chief"" Hopper/Original Female Character(s)","Jim ""Chief"" Hopper, You","sub!hopper, Femdom, tied wrists, blindfold, Reader-Insert, Riding",English,2018-08-01,Completed,2018-08-01,1536,1/1,1,6,1,109,Part of a series of one-shots featuring dom-ish!reader and sub-ish!hopper titled 'Carbon'. In my mind Hopper is totally a switch.
15518997,"Don't Let Go, You're All I Need",/users/01blackcat02/pseuds/01blackcat02,Mature,M/M,Hetalia: Axis Powers,America/England (Hetalia),"America (Hetalia), England (Hetalia)",,English,2018-08-01,Completed,2018-08-01,3017,1/1,3,38,5,282,"No matter how many walls Arthur put up, nothing could have prepared him for this."
15519135,He Was Their Downfall (But They Let It Happen),/users/respiratorywrites/pseuds/respiratorywrites,Mature,"M/M, Multi",bangtansonyeondan | Bangtan Boys | BTS,"Park Jimin (BTS)/Original Character(s), Min Yoongi | Suga/Original Character(s), Kim Namjoon | RM/ Original Characters, Kim Taehyung | V/Original Character(s), Kim Seokjin | Jin/Original Character(s), Jung Hoseok | J-Hope/Original Character(s), Jeon Jungkook | Jungkook/Original Character(s)","Kim Namjoon | RM, Jeon Jungkook | Jungkook, Kim Seokjin | Jin, Kim Taehyung | V, Min Yoongi | Suga, Jung Hoseok | J-Hope, park jimin | jimin","Murder, Killing, Insanity, Mental Illness, Sociopathy, Gay, Falling In Love, Original Character - Freeform, killing animals, dont hate me for that oof, more tags to be added ig",English,2018-08-01,Completed,2018-08-01,680,1/1,null,null,null,18,Kim Tyler has been a close friend of Min Yoongi’s for years. Min Yoongi kept him separate from BTS- his group of friends and also the most popular group of boys in school- and when BTS finds out about Tyler they demand to meet him. It all goes downhill from there I suppose.•also known as my first fic on here and it’s probably terrible so don’t hate me
15519150,Pulling at Heartstrings,/users/megastarstrike/pseuds/megastarstrike,Teen And Up Audiences,M/M,New Dangan Ronpa V3: Everyone's New Semester of Killing,"Oma Kokichi/Saihara Shuichi, Oma Kokichi & Akamatsu Kaede","Saihara Shuichi, Oma Kokichi, Akamatsu Kaede","Alternate Universe - Non-Despair (Dangan Ronpa), Fluff, Crush at First Sight, violinist!ouma, kokichi and kaede are siblings, shuuichi is bad at feelings",English,2018-08-01,Completed,2018-08-01,1782,1/1,16,102,5,413,"It was one thing to admire a musician's talent and ability. It was quite another to fall for his best friend's brother, who just so happened to be one of the best violinists Shuuichi had ever heard."
15519051,Moonlight,/users/lille082/pseuds/lille082,Teen And Up Audiences,M/M,"James Bond (Craig movies), James Bond (Movies), James Bond - All Media Types",James Bond/Q,"James Bond, Q (James Bond), Eve Moneypenny, Bill Tanner","first person POV, Crushes, Feelings from afar, Possibly Unrequited Love, Pining, Flirting, holiday party, Office Party, Alcohol Is Consumed, Q is a bit of a lush, Bond is a bit of a jackass, Dancing",English,2018-08-01,Completed,2018-08-01,1941,1/1,4,41,1,347,"
Instead of a polite greeting or, hell, even a “hi,” my alcohol-loosened tongue decides to accost him with, “You’ve been avoiding me, Double-Oh Seven.”
"
15516630,mute (scream),/users/babylxxrry/pseuds/deanssammy,Teen And Up Audiences,Gen,Supernatural,,Sam Winchester,"John is mentioned, or specifically, John Winchester's A+ Parenting, Angst, Character Study, Pre-Canon, the timeline/setting is pretty ambiguous",English,2018-08-01,Completed,2018-08-01,495,1/1,null,4,1,56,sam wants to scream
15519039,Come Home,/users/sunshineflying/pseuds/sunshineflying,Teen And Up Audiences,F/M,Star Wars - All Media Types,Kylo Ren/Rey,"Ben Solo | Kylo Ren, Rey (Star Wars), Han Solo, Leia Organa","Kid Fic, Alternate Universe - Military, Alternate Universe - Modern Setting, Deployment, Pregnancy",English,2018-08-01,Completed,2018-08-01,2070,1/1,21,86,10,751,"Ben Solo enlists in the army to better his future, and the future he dreams of building with his girlfriend Rey. He just hopes he can come back from his deployment in Afghanistan in time for one of the biggest, most important events of his and Rey's lives."
15518946,adjustments,/users/apothica/pseuds/apothica,Teen And Up Audiences,,ai chiyuu | Ai Chuu (Video Game),,"Yamanobe Mio, Baber (Ai Chuu)","ban and eva are mentioned, dumb headcanons! yay!, baber is good and i'll protect him and he'll protect mio",English,2018-08-01,Completed,2018-08-01,885,1/1,1,5,null,17,"sometimes, comfort is closer than you think."
15518931,Caught In The Rain,/users/tabbytabbytabby/pseuds/tabbytabbytabby,Teen And Up Audiences,M/M,Teen Wolf (TV),Scott McCall/Theo Raeken,"Theo Raeken, Scott McCall (Teen Wolf)","Fluff, Bed & Breakfast, Cuddling & Snuggling, Rain, First Kiss, Getting Together, Good Theo Raeken, Post-Canon, soft, mentioned Derek Hale - Freeform, Fireplaces, Sweaters",English,2018-08-01,Completed,2018-08-01,2815,1/1,23,27,3,211,"When Scott and Theo run into a bad storm on the road, they have no choice but to take shelter at a bed and breakfast."
15518910,beyond the stars,/users/winter_flowers/pseuds/winter_flowers,General Audiences,M/M,Star Trek: Alternate Original Series (Movies),James T. Kirk/Spock,"James T. Kirk, Spock (Star Trek), Leonard ""Bones"" McCoy, Nyota Uhura, Montgomery ""Scotty"" Scott, Pavel Chekov, Christopher Pike, Hikaru Sulu, Mentioned Khan Noonien Singh | John Harrison","Star Trek: Into Darkness, Canon Temporary Character Death, Alternate Universe - Soulmates, Vulcan Mind Melds, AO3 FB Challenge, Getting Together, mostly canon compliant, Friends to Lovers",English,2018-08-01,Completed,2018-08-01,6334,1/1,24,141,16,1120,"In a world where your left eye turns the colour of your soulmate's when you become aware that you are in love with them, Jim Kirk struggles with realizing his feelings for a Vulcan, the stubbornness of said Vulcan, an offline warp core, and the aftermath of his resurrection. Written for the July 2018 Roulette AO3 FB Challenge"
15519009,Nothing,/users/Not_An_Alien/pseuds/Not_An_Alien,General Audiences,M/M,Voltron: Legendary Defender,"Keith/Lance (Voltron), Adam/Shiro (Voltron)","Lance (Voltron), Keith (Voltron), Shiro (Voltron), Pidge | Katie Holt, Hunk's Parents (Voltron), Allura (Voltron), Coran (Voltron)","Alternate Universe, Bisexual Lance (Voltron), Gay Keith (Voltron), Angst, Character Death, I'm Sorry",English,2018-08-01,Completed,2018-08-01,2869,1/1,4,51,1,578,"In a world where everyone is born with a single vague word on their arms describing their death, Lance worries about the word written on his arm-- 'Nothing.'"
15518964,Driving With My Eyes Closed,/users/Willow_Angel/pseuds/Willow_Angel,Teen And Up Audiences,M/M,SEAL Team (TV),Jason Hayes/Clay Spenser,"Jason Hayes, Clay Spenser","Established Relationship, Fluff, ALL THE FLUFF, idc anymore this is just fluff, Boys Kissing, Implied Sexual Content, Mention of scars, but only in one sentence, Dorks in Love",English,2018-08-01,Completed,2018-08-01,1091,1/1,2,24,2,263,"Clay had since hoisted himself up onto the kitchen counter, humming along to their stereo and tapping his fingers to the beat against the beer bottle in his hand. Normally Jason would chuck something harmless at him and tell him to help clean up, but Clay just looked so at peace in that moment, eyes closed and head back, that he couldn’t bring himself to say anything. He didn't mind."
15519006,The red daughter of Star City,/users/AllyBP/pseuds/AllyBP,Mature,F/M,"Arrow (TV 2012), Supergirl (TV 2015)","Kara Danvers/Oliver Queen, Kara Danvers & Oliver Queen","Kara Zor-El, Oliver Queen",,English,2018-08-01,Completed,2018-08-01,209,1/1,2,8,2,166,"What happens when the actions of Kara on her Earth, like going back in time to save her mom and Mon El has consequences in another universe? There’s a new Kara around that was raised far away from Midvale and a certain hooded vigilante is about to have the surprise of his life. This is my version of the Red Son storyline that Supergirl will adapt on its 4th season."
15518991,The Little Things,/users/PandoraLynn/pseuds/PandoraLynn,General Audiences,F/M,Buffy the Vampire Slayer (TV),Willow Rosenberg/Spike,,,English,2018-08-01,Completed,2018-08-01,185,1/1,1,4,1,48,Just a little short piece. Bit too long to be a drabble but far too short to be a story. Willow thinks about what she loves about Spike.
15518973,Hot Scary Summer,/users/Ithinkwehaveanemergency/pseuds/Ithinkwehaveanemergency,Teen And Up Audiences,M/M,Teen Wolf (TV),Liam Dunbar/Theo Raeken,"Liam Dunbar, Theo Raeken, Scott McCall (Teen Wolf)","First Kiss, Mutual Pining, Getting Together, Fluff, talking about sex",English,2018-08-01,Completed,2018-08-01,3191,1/1,23,90,5,615,"Theo and Liam are alone at home the summer after senior year, and Liam is bored. Theo livens things up, even if it's not exactly the way he planned to."
15518988,They See Your Every Move,/users/indevan/pseuds/indevan,General Audiences,Gen,Dragon Ball,,"Jaco the Galactic Patrolman, basically everyone else","Alternate Universe - Rock Band, Profiling, Humor",English,2018-08-01,Completed,2018-08-01,2161,1/1,6,15,1,102,Elite profiler(/snoop/personal assistant) Jaco is tasked with creating profiles for the prominent bands at North Galaxy Records
15518955,beautiful girl,/users/overdose/pseuds/overdose,Mature,M/M,ziyoziyonoQi Miao naMou Xian  | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,Dio Brando/Jonathan Joestar,"Dio Brando, Jonathan Joestar","Crossdressing, Hand Jobs",English,2018-07-31,Completed,2018-07-31,1422,1/1,null,26,1,223,Dio is bored and wants to see Jonathan dressed up.
15518970,Better Late than Forever,/users/RoguePrince/pseuds/RoguePrince,General Audiences,M/M,Xie Jie Zhan Xian  | Kekkai Sensen | Blood Blockade Battlefront,Klaus von Reinherz/Steven A. Starphase/Leonardo Watch,"Steven A. Starphase, Klaus von Reinherz, Leonardo Watch","Community: allbingo, Fluff, Established Relationship, Christmas, Kissing, Surprises, Polyamory",English,2018-08-01,Completed,2018-08-01,1041,1/1,8,12,1,103,"Steven never did care for the holidays. Too noisy and too much focus on family, he prefers a stack of papers to file over a cheerful gathering. His boyfriends aren't about to afford him the luxury, though, and ambush him as he walks through the door on Christmas Eve."
15518940,i don't miss you (but i guess i do wish you were still around),/users/chopinseimei/pseuds/chopinseimei,Teen And Up Audiences,M/M,Figure Skating RPF,Yuzuru Hanyu/Shoma Uno,"Yuzuru Hanyu, Shoma Uno","uuuh, Friends to Enemies, i guess, hate sex if u squint, Implied Sexual Content, i've never written anything like this before rip",English,2018-08-01,Completed,2018-08-01,968,1/1,3,33,2,309,"It's strange, how you can miss something you hate."
15518937,tick tock goes the clock,/users/chocopies/pseuds/shell-heads,Teen And Up Audiences,M/M,"The Avengers (Marvel) - All Media Types, The Avengers - Ambiguous Fandom, The Avengers (Marvel Movies)",Steve Rogers/Tony Stark,"Tony Stark, Steve Rogers, Happy Hogan","Alternate Universe - No Powers, Established Relationship, Tony Stark the Badass, Fight Scene",English,2018-08-01,Completed,2018-08-01,2424,1/1,2,105,11,823,"Tony might not be an ex-Soviet spy like Natasha or an experienced Army brat like Sam or Rhodey, but he's grown up his entire life with people who want his money and power, thank you very much. A good time growing up was one or two kidnappings a month instead of five, and by the twentieth time he blew his enemies sky high at the age of seven without any help from his parents, people started to think twice about coming for him. Thirty years later and married to an extremely fit and capable government spy, Tony's had his fair share of fights and knows all the signs.  “Hey, sweetheart,” Tony says apologetically on the phone as his eyes slide to the left to catch sight of the red cap tagging doggedly behind him, “I’m gonna be a little late to our date tonight, sorry.” “I thought you were on your way back?” Steve’s voice responds distractedly in confusion as he tries to keep the phone by his ears. “Run into any trouble?” “Always. I promise to finish up as soon as I can, pumpkin-you just keep dinner nice and warm, and I’ll be back before you know it.” Leave it to crime to ruin his first date night with his husband in a month."
15518928,Writing His Story,/users/thatgirlwithideas/pseuds/thatgirlwithideas,Not Rated,Other,Once Upon a Time (TV),,"Henry Mills (Once Upon a Time), Evil Queen | Regina Mills, Red Riding Hood | Ruby, Emma Swan","Asexual Henry Mills, LGBT+ Fairytales, Bisexual Ruby Lucas, Evil Queen | Regina Mills and Emma Swan are Henry Mills's Parents",English,2018-08-01,Completed,2018-08-01,1089,1/1,null,2,null,13,Henry has written so much as the author and wants to write something for himself.
15518925,After All These Years,/users/SombraLuna/pseuds/SombraLuna,General Audiences,Other,Supernatural,"Castiel & Sam Winchester, Castiel & Dean Winchester, Castiel & Dean Winchester & Sam Winchester","Jack Kline, Castiel (Supernatural), Dean Winchester, Chuck Shurley, Sam Winchester, Mary Winchester","Old Age, Dead Sam Winchester, Dead Dean Winchester, Heaven, Emotional Hurt, Hurt Castiel, Angst and Hurt/Comfort, Angst with a Happy Ending",English,2018-08-01,Completed,2018-08-01,697,1/1,1,10,null,80,The Winchesters can no longer run from Death.
15518874,who would have thought,/users/read_write42/pseuds/read_write42,General Audiences,M/M,Alphas (TV),Gary Bell/Cameron Hicks,"Gary Bell, Cameron Hicks, Dr. Rosen, Rachel Pirzad, Bill Harken, Nina Theroux","Boys In Love, Team Dynamics, team finds out",English,2018-08-01,Completed,2018-08-01,3543,1/1,null,1,null,6,"Truthfully no one saw this coming. or maybe no one had wanted to see it. It depended on who you asked that you got your answer. If the two that were involved were completely honestly neither one was expecting to wind up in a relationship with one another. Not that the two of them were complaining of course, far from it actually. It was several months into their relationship before the others found out about them it was by complete chance that they did too."
15518859,"""Tui Xiu ""Sheng Huo",/users/ShirleyGao/pseuds/ShirleyGao,Not Rated,,Can Ci Pin ,,Lu Bi Xing /Lin Jing Heng  - Character,,English,2018-08-01,Completed,2018-08-01,177,1/1,null,9,null,414,
15518853,you have suffered enough,/users/breakevened/pseuds/breakevened,Teen And Up Audiences,"F/F, F/M","Fire Emblem Series, Fire Emblem: The Sacred Stones",Eirika/Summoner | Eclat | Kiran,"Eirika (Fire Emblem), Summoner | Eclat | Kiran","Hurt/Comfort, POV First Person",English,2018-08-01,Completed,2018-08-01,1104,1/1,null,6,null,86,"When Eirika sees Lyon again, remembering the feeling of his dying body in her arms. Guilt ridden princess sits underneath the moonlight, pensive as she share her thoughts and worries with the Summoner."
15518829,Make Do,/users/bactaqueen/pseuds/bactaqueen,Teen And Up Audiences,M/M,"Captain America (Movies), The Avengers (Marvel Movies)",Steve Rogers/Sam Wilson,"Steve Rogers, Sam Wilson","Skinny Dipping, Masturbation, Desert Island Fic",English,2018-08-01,Completed,2018-08-01,1475,1/1,4,27,3,225,"Stranded on a desert island, Steve makes do."
15518838,Little Flowers of Eloquence,/users/writingmonsters/pseuds/writingmonsters,Teen And Up Audiences,M/M,Burnt (2015),Tony Balerdi/Adam Jones,"Adam Jones (Burnt), Tony Balerdi, Helene (Burnt)","Stuttering, Tony has a stutter, Bullying, Mocking a Speech Impediment, Adam Takes Care of Tony, food is love, Cuddling, Forehead Kisses, Adam Is Very Gentle And Very Caring, I Did Research Stammering But I Expect This May Not Be Entirely Accurate",English,2018-08-01,Completed,2018-08-01,4989,1/1,2,16,1,119,"""My heart always timidly hides itself behind my mind. I set out to bring down stars from the sky, then, for fear of ridicule, I stop and pick little flowers of eloquence."" -Cyrano de Bergerac (Edmond Rostrand) Tony hides his stammer well. The years of speech therapy do their work. But stress and high emotions push him over the edge -- Adam is there to catch him."
15518808,I don't do parties,/users/dannercone/pseuds/dannercone,Not Rated,M/M,The Book of Mormon - Parker/Stone/Lopez,"Elder ""Connor"" McKinley/Kevin Price, Arnold Cunningham/Nabulungi Hatimbi","Elder ""Connor"" McKinley, Elder Thomas (Book of Mormon Musical), Elder Church (Book of Mormon Musical), Nabulungi Hatimbi, Kevin Price, Arnold Cunningham","Fluff, lots of fluff, Kevin has OCD, i love these boys, truly love them, mcpricely - Freeform, little to no angst, I wrote this a long time ago",English,2018-08-01,Completed,2018-08-01,3840,1/1,6,32,1,202,"“Oh. Ok, well this is Arnold and Kevin. They both go to the same college as you and I. Arnold is an english major and Kevin is studying to be a teacher.”  Arnold jumped up at his name and stuck out his hand for Connor to shake. Connor raised and eyebrow, a little taken aback at his enthusiasm, but still shook his hand. It was sweaty and cold. Kevin just stared at Connor, a glint in his eye and a small smile pulling at his lips,"
15518763,PART ONE: FIRST MEETING,/users/hiyasun/pseuds/hiyasun,Not Rated,Gen,The Boyz (Korea Band),,"Heo Hyunjoon | Hwall, Son Youngjae | Eric, Choi Chanhee | New, Joo Haknyeon, Lee Sangyeon, Kim Sunwoo (The Boyz)",,English,2018-08-01,Completed,2018-08-01,2461,1/1,null,3,null,15,"(POV: Hyunjoon and New) A few months before Hyunjoon moves into his office in Emeer, he meets the rest of the UNIT, 12 gang for the first time but before he has a talk with his soon-to-be boss, New. [Note: Everything you read in this fic is pure fiction. Anything you see in here is not meant to slander, make fun of or insult anyone. Also, please check the End Notes if you are feeling confused at the end of the chapter, the chapter lore is summarized/clarified there. Also as it’s their first meeting, everybody is using code names with each other save for narrative New cause he’s boss man and knows everybody’s real name lol]"
15518745,"Remember, I Love You",/users/Lovelyjea/pseuds/Lovelyjea,General Audiences,M/M,Day6 (Band),"Kim Wonpil/Park Jaehyung | Jae, I don't know where the other members are, they like each other - Relationship","Park Jaehyung, Kim Wonpil","Maybe a tinsy winsy angsty, I promise its still sweet, Wonpil has depression, Jae is so in love",English,2018-08-01,Completed,2018-08-01,2217,1/1,2,17,1,147,Wonpil just want to leave this world but Jae will never let him go
15518751,Today will be a good day.,/users/mthevlamister/pseuds/mthevlamister,Teen And Up Audiences,M/M,Dear Evan Hansen - Pasek & Paul/Levenson,Evan Hansen/Connor Murphy,"Evan Hansen, Connor Murphy (Dear Evan Hansen), Zoe Murphy","someone on tumblr asked for a sincerely me fic, And like, it's been awhile since someone asked, and liiiiiiike, ARGH, thanks my dude, okay real tags now, connor is gay, Connor is panic, connor is gay for evan, Who Isn't?, I mean, I'm gay for Evan, Evan is a mess, and oh no Connor hates him, but he's gay for Connor, WHO ISN'T?!, I MEAN COME ON!, I'm gay for Jared too, and straight for Zoe and Alana, ...., I'm aromantic, this is a mess",English,2018-08-01,Completed,2018-08-01,945,1/1,null,35,null,232,"""I just like eyes?"" Or: Evan is a mess and really likes Connor but like... ahhhhhh. Also I referenced my other DEH fic by referencing another musical, fight me."
15518724,Ain't Nothin' to Be Emabarrassed About,/users/cablesscutie/pseuds/cablesscutie,Teen And Up Audiences,"Gen, M/M",Check Please! (Webcomic),"Jack Zimmermann & Providence Falconers (Ensemble), Eric ""Bitty"" Bittle/Jack Zimmermann","Jack Zimmermann, Sebastien ""Marty"" St. Martin, Alexei ""Tater"" Mashkov, Randall ""Thirdy"" Robinson, Poots (Check Please!), Snowy (Check Please!), Providence Falconers (Ensemble)","chirpy bois, it's basically all chirping, background zimbits",English,2018-08-01,Completed,2018-08-01,514,1/1,4,116,3,791,"For the anon that requested ""Bitty (or Jack u choose) gets a hickey and Samwell (and Falconers if Jack) chirp him nonstop"""
15518682,the truth is just a rule that you can bend,/users/stefonzolesky/pseuds/stefonzolesky,Not Rated,"F/M, M/M",American Pie (Movies),"Chris ""Oz"" Ostreicher/Steve Stifler, Michelle Flaherty/Jim Levenstein, Paul Finch/Jeanine Stifler","Steve Stifler, Chris ""Oz"" Ostreicher, Paul Finch, Jeanine ""Stifler's Mom"" Stifler, Michelle Flaherty, Jim Levenstein, Kevin Myers, Ellie Myers","Fake/Pretend Relationship, Love Confessions, stifler is stupid and gay, maybe ooc but who fucking cares anymore, finch and jeanine are engaged, i'm a terrible writer, i'm really out here writing american pie fic in 2018, Fuck This",English,2018-08-01,Completed,2018-08-01,4311,1/1,null,3,null,26,"Jim blinks. He glances from Finch, to Oz, to Stifler, and then says, “Motherfucker, you were trying when we kissed!”"
