work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15655698,A Not Insignificant Amount,/users/salamandererg/pseuds/salamandererg,Teen And Up Audiences,M/M,Stargate Atlantis,Rodney McKay/John Sheppard,"Rodney McKay, John Sheppard","Humor, Drabble, Early in Canon, Talk of Oral Sex, Pre-Relationship, Attempt to Use Oral Sex as a Way to Show Gratitude, Short",English,2018-08-12,Completed,2018-08-12,911,1/1,6,22,null,274,"Rodney offers to start ""thanking"" Major Sheppard with blow-jobs every time the man gets them out of trouble."
15655689,Cherry Blossoms,/users/MedusasWrath/pseuds/MedusasWrath,Not Rated,"F/F, F/M",Si Yue haJun noXu  | Shigatsu wa Kimi no Uso | Your lie in April,Hiroko Seto/Saki Arima,"Seto Hiroko, Arima Saki, Arima Kousei","Femslash, Angst, Unrequited Love, Sakura (Cherry Blossoms), Canonical Character Death",English,2018-08-12,Completed,2018-08-12,2606,1/1,null,null,null,3,"""The months came and passed in a blur and Hiroko had forgotten all about the Sakura blossoms. It was winter by the time the pink petals made themselves known again. As life would have it, both their husbands traveled a great deal. Work took them everywhere around the country and often times out of it..."""
15655677,A Goddamn Imperial,/users/words_savedme/pseuds/words_savedme,General Audiences,F/M,Skyrim,OC/Brynjolf,"Brynjolf (Skyrim), OC - Character",Thieves Guild,English,2018-08-12,Completed,2018-08-12,1182,1/1,1,3,null,19,An Imperial shows up on the Thieves Guild’s doorstep.
15655662,Cast In A Golden Light,/users/tinasnewt/pseuds/tinasnewt,General Audiences,F/M,Fantastic Beasts and Where to Find Them (Movies),"Tina Goldstein/Newt Scamander, Tina Goldstein & Newt Scamander","Tina Goldstein, Newt Scamander, Queenie Goldstein, Gellert Grindelwald","Goodbye, London, Tina Leaving Newt, PTSD, Lots of Angst, But there's some fluff, king's cross",English,2018-08-12,Completed,2018-08-12,2737,1/1,11,49,1,656,"After Grindelwald’s attack, Tina resided in London with Newt for a week. Now it’s time for her to go home, yet... something’s missing."
15655656,Florida Sporting,/users/neytirijade/pseuds/neytirijade,Mature,F/M,The X-Files,Fox Mulder/Dana Scully,"Fox Mulder, Dana Scully","Beach Sex, Team Building Exercise",English,2018-08-12,Completed,2018-08-12,497,1/1,2,23,null,488,Mulder is a little frustrated with Scully's outfit choice.
15655632,standing by your sister fair,/users/JustAPassingGlance/pseuds/JustAPassingGlance,Not Rated,M/M,Glee,Blaine Anderson/Sebastian Smythe,"Blaine Anderson, Sebastian Smythe, Quinn Fabray",plus some side blaine/quinn,English,2018-08-11,Completed,2018-08-11,2938,1/1,2,26,1,220,"Wherein Blaine is (fake)dating Quinn and secretly in love with her stepbrother, Sebastian."
15655587,That's Interesting,/users/spaztronaut/pseuds/spaztronaut,General Audiences,F/M,The Host - Stephenie Meyer,Ian O'Shea/Wanderer,"Ian O'Shea, Wanderer (The Host), Lily (The Host)",,English,2018-08-12,Completed,2018-08-12,1138,1/1,null,3,null,24,A one-shot of Lily's reaction to Wanda and Ian's relationship. What does Lily think about Ian falling in love with Wanda?
15655569,for all the steps you'll take,/users/JustAPassingGlance/pseuds/JustAPassingGlance,Not Rated,M/M,Glee,Blaine Anderson/Sebastian Smythe,"Blaine Anderson, Sebastian Smythe, Quinn Fabray",,English,2018-08-11,Completed,2018-08-11,2755,1/1,3,18,2,136,"“A reliable source,” the page read, “reports one of the twins has plans for an elopement.”"
15655566,Giving Up Control,/users/AshhsA/pseuds/AshhsA,Explicit,F/M,ikemenGe Ming arisutoLian noMo Fa  | Ikemen Revolution: Love & Magic in Wonderland (Visual Novel),"Oliver Knight x MC, Oliver Knight/Main Character",Oliver Knight,"Light Bondage, Vaginal Fingering, Vaginal Sex, Masturbation, Established Relationship, Light Dom/sub",English,2018-08-12,Completed,2018-08-12,1619,1/1,3,8,null,82,"Adult Oliver and MC decide to indulge in one of MC's fantasies, dominating Oliver. O.O Lets get into it shall we."
15655563,Cuddle night,/users/Ninfane/pseuds/Ninfane,General Audiences,F/M,bangtansonyeondan | Bangtan Boys | BTS,Min Yoongi | Suga/Original Female Character(s),"Min Yoongi | Suga, Original Female Character(s)","Established Relationship, Self-Indulgent, Short One Shot, One Shot",English,2018-08-12,Completed,2018-08-12,552,1/1,null,8,null,77,Where Yoongi is a stubborn boyfriend who don't want help
15655557,Angels and Demons | Frank Castle |,/users/midnightrider/pseuds/midnightrider,Teen And Up Audiences,"F/F, F/M","The Punisher (TV 2017), The Defenders (Marvel TV), Marvel","Dinah Madani/Original Female Character, Frank Castle/Original Female Character(s), Frank Castle & Billy Russo, Dinah Madani & Billy Russo, Frank Castle & Karen Page",,"Brief Dinah Madani Romancing, Possible au in the future, Main Character of Color, a little gay",English,2018-08-12,Completed,2018-08-12,1218,1/1,null,3,null,29,"Angels and Demons always are at war, to maintain balance in the world. When an Angel falls in love with a demon, will she fall from grace? And what will the devil say when he realizes that the demon has something worth losing? In this game of good and evil not everyone is fated to come out alive.  ( I'm not good at descriptions. )"
15655554,Painted Portraits,/users/awildesunflower/pseuds/awildesunflower,Not Rated,M/M,Versailles (TV 2015),"Chevalier de Lorraine/Philippe d'Orleans | Monsieur (Versailles 2015), Elisabeth Charlotte | Liselotte/Philippe d'Orleans | Monsieur (Versailles 2015)","Elisabeth Charlotte | Liselotte (Versailles 2015), Philippe d'Orleans | Monsieur (Versailles 2015), Chevalier de Lorraine (Versailles 2015), Louis XIV (Versailles 2015)","monchevlotte, the best thruple, Smut, Fluff, Crossdressing, Anal Sex, Riding, monchevy - Freeform",English,2018-08-12,Completed,2018-08-12,815,1/1,null,21,2,302,Chevalier helps Philippe get ready for a ball and Liselotte is impatient
15655548,Fate,/users/spaztronaut/pseuds/spaztronaut,General Audiences,F/M,The Host - Stephenie Meyer,Jared Howe/Melanie Stryder,"Melanie Stryder, Jared Howe",,English,2018-08-12,Completed,2018-08-12,2267,1/1,null,2,null,8,Jared meets Melanie for the first time. Jared POV.
15655533,Blue,/users/zombiecheetah/pseuds/zombiecheetah,Explicit,"Gen, M/M",Thor (Movies),En Dwi Gast | Grandmaster/Loki,"En Dwi Gast | Grandmaster, Loki (Marvel)","Dubious Consent, Rape/Non-con Elements, Non-Graphic Rape/Non-Con, Non-Consensual, Sakaar (Marvel), Sakaar Trash Party, Showers, Bathing/Washing, Come Marking",English,2018-08-12,Completed,2018-08-12,508,1/1,null,37,3,610,Loki likes the Grandmaster's idea for a sex party...but there's always a catch...
15655524,Family Photo,/users/ArcticBanana/pseuds/ArcticBanana,General Audiences,,Transformers (Bay Movies),,"Soundwave (Transformers), Ravage (Transformers), Laserbeak (Transformers), Rumble (Transformers), Frenzy (Transformers)","Mini-cassettes as a family unit, Driving Papa Soundwave crazy",English,2018-08-12,Completed,2018-08-12,1687,1/1,1,11,null,84,"All Soundwave wanted was a nice little photo of himself and his family. Unfortunately it's harder than he thought to get four ""kids"" to all sit still long enough to take it."
15655518,Caught,/users/spaztronaut/pseuds/spaztronaut,General Audiences,F/M,The Host - Stephenie Meyer,,Melanie Stryder,,English,2018-08-12,Completed,2018-08-12,1817,1/1,null,1,null,5,A longer version of what happened when Melanie was captured by the Seekers. Mel's POV.
15655497,Mess is Mine,/users/mcmachine/pseuds/mcmachine,Teen And Up Audiences,"F/M, Gen",Grey's Anatomy,"Japril - Relationship, Jackson Avery/April Kepner","April Kepner, Jackson Avery, Owen Hunt, Amelia Shepherd, Miranda Bailey, Casey Parker","Gun Violence, Hurt, Hurt/Comfort",English,2018-08-12,Completed,2018-08-12,3415,1/1,null,12,null,176,The E.R. can be a dangerous place. No one wants a reminder of it. It happens anyway.
15655488,being seen,/users/rustedspire/pseuds/rustedspire,Not Rated,F/F,Voltron: Legendary Defender,"Allura/Keith (Voltron), Keith & Pidge | Katie Holt","Keith (Voltron), Pidge | Katie Holt, Allura (Voltron), Shiro (Voltron)","Meta, Backstory, Trans Character, Trans Keith (Voltron), Trans Female Pidge | Katie Holt, Trans Female Keith (Voltron), Bisexual Keith (Voltron), Gender Dysphoria",English,2018-08-12,Completed,2018-08-12,1561,1/1,3,14,1,171,"""maybe part of being seen is remembering you aren't hard to look at."" an essay-turned-fic on my thoughts on keith."
15655479,"Every Night In, Every Night Out",/users/roboticonography/pseuds/roboticonography,Teen And Up Audiences,F/M,Wonder Woman (2017),Diana (Wonder Woman)/Steve Trevor,"Diana (Wonder Woman), Steve Trevor","Long-Distance Relationship, present day, gratuitous use of French",English,2018-08-12,Completed,2018-08-12,5703,1/1,24,115,17,606,Diana and Steve try the long-distance thing.
15655470,a hard thing to admit,/users/SmoshArrowverseFan/pseuds/SmoshArrowverseFan,Not Rated,F/F,Smosh,"Courtney Miller/Olivia Sui, Kinda - Relationship, its hinted at, Courtney Miller & David Moss, Damien Haas & Olivia Sui, sorta","Courtney Miller, Damien Haas, Olivia Sui, Shayne Topp, Noah Grossman, Keith Leak Jr., Ian Hecox, David Moss (Smosh)","part of my half power rangers au half every superhero au on fanfiction dot net au, Alternate Universe - Superheroes/Superpowers, Alternate Universe - High School",English,2018-08-12,Completed,2018-08-12,2849,1/1,4,12,null,89,"Courtney doesn't want to be friends with losers just because they have superpowers and she does too. (No, she wants to be friends with them because they're honestly kind of cool.) She doesn't want to be friends with them at all. (But she does.) She can't. (She can't.) But maybe she can."
15655467,Nonsense,/users/Val_Creative/pseuds/Val_Creative,General Audiences,M/M,"Death Note (Anime & Manga), Death Note & Related Fandoms",L/Yagami Light,"Yagami Light, L (Death Note)","Canon Universe, Pining, Fluff without Plot, Nail Polish, Pre-Slash",English,2018-08-12,Completed,2018-08-12,71,1/1,6,9,1,154,Light and L share a tiny and intimate moment.
15655464,Rowdy Boy,/users/Pocket_Theremin/pseuds/Pocket_Theremin,Teen And Up Audiences,F/M,Supernatural,Gabriel (Supernatural)/You,"Sam Winchester, Dean Winchester, Gabriel (Supernatural), Reader","Funny, Comedy, Party",English,2018-08-12,Completed,2018-08-12,2166,1/1,null,4,null,131,
15655461,A Narrow Mind is a Terrible Thing,/users/spaztronaut/pseuds/spaztronaut,Teen And Up Audiences,F/M,The Host - Stephenie Meyer,Ian O'Shea/Wanderer,"Ian O'Shea, Sharon Stryder",,English,2018-08-12,Completed,2018-08-12,638,1/1,null,2,null,20,"Ian and Sharon ""discuss"" his relationship with Wanda. One-shot. Set in Blurring the Lines."
15655455,Fledgling,/users/Firelight_and_Rain/pseuds/Firelight_and_Rain,General Audiences,Gen,Dragon Age: Origins,"Female Warden & Leliana, Warden Brosca & Leliana, Female Warden/Leliana, Brosca/Leliana","Aunna Brosca, Leliana",Cleaning Out my Old Drafts,English,2018-08-12,Completed,2018-08-12,518,1/1,null,1,null,null,Distance makes the heart grow fonder.
15655449,Hide and Seek (Akechi Mitsuhide x Reader),/users/unknown_wnbe/pseuds/unknown_wnbe,General Audiences,F/M,ikemenZhan Guo  Shi wokakeruLian  | Ikemen Sengoku: Toki o Kakeru Koi (Visual Novel),"akechi mitsuhide/oc, Akechi Mitsuhide/Reader","Akechi Mitsuhide, Mitsuhide Akechi, Reader, Your OC","Fluff, Tooth-Rotting Fluff, Idiots in Love, Friends to Lovers",English,2018-08-12,Completed,2018-08-12,528,1/1,1,16,null,114,Even a simple game is addicting to him- if you are the one whom he plays with
15655440,Infected,/users/everywintersbreath/pseuds/everywintersbreath,Mature,M/M,Wanna One (Band),Hwang Minhyun/Ong Seongwu,"Ong Seongwu, Hwang Minhyun, Kang Daniel","sort of like a zombie au but not entirely, Monsters, Angst, note the archive warning",English,2018-08-12,Completed,2018-08-12,1317,1/1,null,10,null,92,"Seongwoo spends so many nights almost slamming his head into his desk in frustration that he starts looking like Minhyun, the bags under his eyes as dark as the thoughts in his head. There’s not enough time, never enough time. Seongwoo feels hopeless."
15655428,Mourn With the Moon and the Stars Up Above,/users/biextroverts/pseuds/biextroverts,General Audiences,F/F,The 100 (TV),"Emori/Raven Reyes, Emori/John Murphy (The 100), Emori & Raven Reyes","Emori (The 100), Raven Reyes","Canon Compliant, Post-Break Up, Hurt/Comfort, Sharing a Bed, Possibly Unrequited Love",English,2018-08-12,Completed,2018-08-12,1044,1/1,1,9,null,83,Emori comes to Raven in the aftermath of her fallout with Murphy.
15655425,Magical Birthdays,/users/ShadeCrawler/pseuds/ShadeCrawler,General Audiences,,Video Blogging RPF,Marvin The Magnificent & Sean McLoughlin,"Sean McLoughlin, Marvin the Magnificent","Coma, Birthday, Happy Birthday Marvin!",English,2018-08-12,Completed,2018-08-12,660,1/1,1,13,1,32,"For Marvin’s first birthday, Jack bought him a deck of cards."
15655422,Up in Smoke...Out of Ashes,/users/mocasoul/pseuds/mocasoul,Explicit,"F/M, M/M, Multi",GOT7,"Park Jinyoung | Jr./Jackson Wang, Park Jinyoung | Jr./Original Female Character(s), Jackson Wang/Original Female Character(s)","Park Jinyoung | Jr., Jackson Wang, Original Female Character(s), Original Female Character(s) of Color, Original Male Character(s) of Color","Smut, Drugs, Oral Sex, One Shot, Alcohol",English,2018-08-12,Completed,2018-08-12,2929,1/1,null,3,null,104,"It’s 1995 and Jinyoung moves from Korea to Brooklyn, New York to pursue his dream of becoming an actor. He shares a small one bedroom apartment with Jackson and two other roommates, Eric and Maya. A night alone with Jackson and Maya starts an interesting relationship."
15655419,Blue Petals,/users/BangtanBlessed/pseuds/Kmindset,Not Rated,F/M,bangtansonyeondan | Bangtan Boys | BTS,Min Yoongi | Suga & Reader,Min Yoongi | Suga,"hanahaki, Hanahaki Disease, Angst",English,2018-08-12,Completed,2018-08-12,889,1/1,1,9,null,72,In the winter Yoongi sees you after years apart but gets an unwelcome surprise.
15655413,People-Watching,/users/Firelight_and_Rain/pseuds/Firelight_and_Rain,General Audiences,F/F,Dragon Age II,"Female Hawke/Isabela, (kinda) - Relationship","Female Hawke, Isabela","Modern AU, Vignette, Clearing Out My Old Drafts",English,2018-08-12,Completed,2018-08-12,754,1/1,null,null,null,null,"Boredom, a summer's day, a beautiful lady."
15655410,Angie Works at Best Buy.,/users/usuohi/pseuds/usuohi,Mature,,New Dangan Ronpa V3: Everyone's New Semester of Killing,,"Yonaga Angie, Gokuhara Gonta, Saihara Shuichi, Momota Kaito, Iruma Miu, Tojo Kirumi, Oma Kokichi, Akamatsu Kaede, K1-B0 (Dangan Ronpa)","Crack, Sequel, Explicit Language, Character Death, New Dangan Ronpa V3 Spoilers",English,2018-08-12,Completed,2018-08-12,482,1/1,12,15,null,91,After Angie's job at Walmart fails she decides to go work at  Best Buy.
15655392,The Path Of Stars,/users/TalesOfOnyxBats/pseuds/TalesOfOnyxBats,Teen And Up Audiences,Gen,Voltron: Legendary Defender,,Acxa (Voltron),"Alternate Universe - Farm/Ranch, Alternate Universe",English,2018-08-12,Completed,2018-08-12,1535,1/1,null,1,null,31,"After parting ways with Zethrid and Ezor, Acxa finds herself on Earth in a rural place where she happens upon a pair of curious kids."
15655389,Guiding Light,/users/xTarmanderx/pseuds/xTarmanderx,Not Rated,M/M,Teen Wolf (TV),Liam Dunbar/Theo Raeken,"Liam Dunbar, Theo Raeken, Isaac Lahey, Scott McCall (Teen Wolf), Stiles Stilinski, Mason Hewitt, Corey Bryant","Angst and Hurt/Comfort, Graphic Description, Violence, Post-Canon, Minor Character Death, Nightmares, Panic Attacks",English,2018-08-12,Completed,2018-08-12,11702,1/1,23,64,11,537,Something almost began in the elevator. A second longer and perhaps it would have happened. This is the story of a new beginning.
15655386,Between Worlds,/users/Erik_What_The_Fuck/pseuds/Erik_What_The_Fuck,Explicit,"F/F, F/M, M/M, Multi",Original Work,"Original Male Character/Original Male Character, Original Female Character/Original Female Character","Matthaias, Nira, Malgus, dov, Arianna, turi, River, Pine - Character, Rose, Mara, Reziel, Marisol","Hoo boy lets see how this goes, this gets dark im sorry, Prostitution, Slavery, Angels, Demons, Angel Demon hybrid, Werewolf, vampire, everyone is gay and im not sorry, Trans Character, Nonbinary Character, sugar daddy who turns out to be a makor dickhead, Alcoholism, generic emo stoner kid, BDSM, Theres lots of banging so",English,2018-08-12,Updated,2018-08-12,592,2/?,null,2,null,83,"A young man with supernatural parentage is trapped between three different worlds. The one where he's a loving and kind boyfriend, the one where he's an angelic and demonic hybrid, and the one where he's a prostitute. All these worlds work seperately, and he's fine with that. But what happens when they collide?"
15655377,a hand to hold,/users/helahound/pseuds/helahound,Explicit,M/M,Voltron: Legendary Defender,Keith/Shiro (Voltron),"Keith (Voltron), Shiro (Voltron)","Anal Fingering, Hand & Finger Kink, Blow Jobs, Slight Authority Kink, Not sure how to tag that, Light Dom/sub, shiro likes to watch keith, Fingerfucking",English,2018-08-12,Completed,2018-08-12,1105,1/1,30,328,46,1993,"Shiro catches Keith staring at his new arm one too many times. Keith gives him a look that says, ‘Do something about it, I dare you.’  or, Keith discovers that he really, really likes Shiro's new hand."
15655356,chillaxin chattin,/users/sdecci/pseuds/sdecci,General Audiences,"Gen, M/M",Voltron: Legendary Defender,"Keith/Lance (Voltron), Keith & Lance (Voltron)","Keith (Voltron), Lance (Voltron)","Gen or Pre-Slash, Cross-Posted on Tumblr, Inspired By Tumblr, Social Links",English,2018-08-12,Completed,2018-08-12,66,1/1,null,1,null,57,I added this on to a Tumblr post.
15655335,Pretty When You Cry,/users/w0lfmoon/pseuds/w0lfmoon,Mature,F/M,Peaky Blinders (TV),"Thomas Shelby/Reader, Tommy Shelby/Original Female Character(s), Tommy Shelby/Reader",Tommy Shelby,"Smuttish, not much, but enough, like teasing, Vaginal Fingering, Daddy Kink, I am so soft for daddy tommy, also he is such a soft daddy dom, lana del rey - Freeform",English,2018-08-12,Completed,2018-08-12,1726,1/1,null,11,1,502,"Reader misses Thomas when he is away, and when he comes home, lots of fluff and (some) smut ensues."
15655332,Rock Bottom,/users/Chocobroing/pseuds/Chocobroing,Explicit,F/M,Final Fantasy XV,Titus Drautos | Glauca/Original Female Character(s),"Titus Drautos | Glauca, Original Female Character(s)","Domestic Violence, Strangling, Post-Traumatic Stress Disorder - PTSD, Pregnancy, Pregnant Sex, sort of, More like pregnant oral sex, Night Terrors, Angst with a Happy Ending, Forgiveness, Rock Bottom - Freeform, Oral Sex",English,2018-08-12,Completed,2018-08-12,2474,1/1,null,2,null,54,"Lorraine knew she had hit rock bottom somewhere in her life. She wasn't sure it was when she found out Titus was Glauca, when he killed the king, or when she was stupid enough not to walk away. She always knew the cute period was too good to be true and it was true when they went to bed.  “Rock, meet bottom. When life ends up breathtakingly fucked, you can generally trace it back to one big, bad decision. The one that sent you down the road to Shitsburg.” Wade Wilson, Deadpool"
15655329,I been getting used to waking up with you,/users/antimone_ii/pseuds/antimone_ii,Mature,M/M,"Spider-Man - All Media Types, Deadpool - All Media Types",Peter Parker/Wade Wilson,"Peter Parker, Wade Wilson, May Parker (Spider-Man)","Non-powered AU, AU where they live in rural America and May has chickens and Wade has a pickup truck, this is so self-indulgent, Fluff, Sappy, Established Relationship, like disgustingly sappy",English,2018-08-12,Completed,2018-08-12,4391,1/1,16,153,27,1055,"Peter grabs the back of Wade’s neck and yanks him down for a searing kiss. “Missed you,” he says against Wade’s lips, suddenly wanting to be in the pickup alone with him. “You gotta be anywhere today?” “Just wherever you want me,” Wade grins back, breaking away long enough so that he can look Peter up and down, and the warmth in his whiskey eyes sets such a pleasant coil of heat in Peter’s belly, he needs to be alone with Wade as of yesterday."
15655308,Kissing in the Blue Dark,/users/benschins/pseuds/benschins,Explicit,M/M,Sherlock (TV),Sherlock Holmes/John Watson,"Sherlock Holmes, John Watson","Established Relationship, Anal Sex, Bottom Sherlock Holmes, Pet Names, !!!, titty kink, hehe, PWP, video games - Freeform",English,2018-08-12,Completed,2018-08-12,3331,1/1,15,88,18,836,"Sherlock comes out with his towel wrapped around his waist, water droplets still clinging to his hair like pearls before journeying down his long, pale neck, slightly pink from the hot shower. “Mm, hello there,” John says, dragging his eyes over long limbs and pale torso. “Nice view. Care to join me?”  [or Sherlock plays too much Xbox and John has some things to say...and do...about that.]"
15655269,The Late Night Shift,/users/RoakAssault/pseuds/SteamyLego,General Audiences,M/M,My Chemical Romance,Frank Iero/Gerard Way,"Gerard Way, Frank Iero","Camping, Family Drama, Workplace",English,2018-08-12,Completed,2018-08-12,5982,1/1,3,7,null,110,An employee at a family vacation hotspot spends his shift with a new friend who comes tumbling unexpectedly into his arms while making the rounds late one night. Will he get some? Is he even gay? These questions will be answered by the end of the night.
15655221,Quod me Nutrit me Destruit,/users/CeiloDiLiberta/pseuds/CeiloDiLiberta,General Audiences,Other,South Park,None,Kenny McCormick,"Character Study, Kinda",English,2018-08-12,Completed,2018-08-12,648,1/1,null,2,null,17,"'What nourishes me destroys me' Kenny dies so often that its become more of a routine in place of a tragedy. It's always glossed over but that doesn't stop the hurt. Kenny wonders, not for the fist time, what it must feel like to die and just stay dead. He thinks about it more often than he cares to admit."
15655206,Python,/users/Unicornsfartglitter/pseuds/Unicornsfartglitter,Explicit,M/M,The Walking Dead (TV),Negan/Rick Grimes,"Negan, Rick Grimes","Object Insertion, gun in an ass I mean, sigh, Dick slapping, Spanking, cursing, Buttplugs, Bottom Rick, Top Negan",English,2018-08-12,Completed,2018-08-12,2434,1/1,14,17,3,582,Negan wants to shove something up Rick’s ass and settles for Rick’s colt python.
