work_id,title,author,warnings,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
16082243,There's always room for pie,/users/Ourmostinexhaustablesourceofmagic/pseuds/Ourmostinexhaustablesourceofmagic,No Archive Warnings Apply,General Audiences,M/M,Supernatural,Destiel,"Dean Winchester, Castiel (Supernatural)","Fluff, Cute, Slow Build, romantic, Falling In Love, Human Castiel in the Bunker, Soft Dean Winchester, lovable castiel, Just Add Kittens",English,2018-09-24,Completed,2018-09-24,1259,1/1,9,65,5,411,"Cas has been keeping a secret.A cute, fluffy, hard-to-say-no-to secret.And now the cat’s out of the bag (or trench coat)"
16082237,Blue Dream,/users/StonerKeith/pseuds/StonerKeith,No Archive Warnings Apply,Mature,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Keith (Voltron), Lance (Voltron)","Alternate Universe - College/University, Smoking",English,2018-09-24,Completed,2018-09-24,4214,1/1,2,43,1,422,"“Blue Dream,” Lance reads off the bottle, “Sativa, 5.1 grams. Dude, you bought me 5 grams of weed? What the hell, man?"" Part 4 of the Stoner Keith college au"
16082234,Towards The Future We Make Together,/users/LonelyFlagger/pseuds/LonelyFlagger,No Archive Warnings Apply,General Audiences,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Keith (Voltron), Lance (Voltron), Allura (Voltron)","Fluff, Love Confessions, Mutual Pining, Secret Crush",English,2018-09-24,Completed,2018-09-24,1663,1/1,null,46,5,566,"After the events of S7, Keith realizes that he has feelings for Lance. He knows that he doesn't stand a chance against Allura, who's had Lance's heart from the moment they met her, but when things reach a breaking point, Keith gets an answer he only ever dreamed of."
16082228,I Am Not A Morning Person,/users/stratumgermanitivum/pseuds/stratumgermanitivum,Graphic Depictions Of Violence,Mature,M/M,Hannibal (TV),Will Graham/Hannibal Lecter,"Will Graham, Hannibal Lecter, Abigail Hobbs, Matthew Brown (Hannibal)","Alternate Universe - Coffee Shops & Cafes, coffee shop AU, Minor Character Death, Violence, Hannibal Lecter is a Cannibal, Rude Will Graham",English,2018-09-24,Completed,2018-09-24,14852,1/1,97,507,121,2281,"I Am Not A Morning Person opened at 4:30 AM. Usually. Their menu was obscene and ever changing, and they offered shots of tequila in their coffee to anyone with an ID. Hannibal fell in love with their grouchy baker anyway."
16082222,Dearest,/users/VampbaitInfinity/pseuds/VampbaitInfinity,Rape/Non-Con,Explicit,F/M,Bleach,Hitsugaya Toushirou/Original Female Character(s),"Hitsugaya Toushirou, Original Female Character(s) of Color","Force Choking, Original Female Character(s) - Freeform, Shame, Mild Painplay, Threats of Violence, Face Slapping, Rape/Non-con Elements, Sadism, Alternate Universe - Human",English,2018-09-24,Completed,2018-09-24,1504,1/1,null,2,null,70,"This is vanilla to ME, but please read the tags, guys."
16082216,Just Looking for Trouble,/users/quen/pseuds/quen,Graphic Depictions Of Violence,Mature,Gen,Detroit: Become Human (Video Game),,"Gavin Reed, Some asshole named Sebastian that was originally created from one of my current RPs","This is just a mess, Violence, Blood, I heard this song and I knew I had to do it to Gavin, Highschool era?, You could look at it as ""how Gavin got his nose scar"", Idk this is just a fucked up drabble, twisted and sick sort of, he likes being hurt, no beta we die like men",English,2018-09-24,Completed,2018-09-24,1206,1/1,5,3,1,14,"Based on the song ""The Boy in the Bubble"" by Alec Benjamin, sort of self-indulgent. I like this song, and I thought that it could fit Gavin's life as a teenager. This is just Gavin getting into a fight."
16082207,Bottled Up,/users/bellefan123/pseuds/bellefan123,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Teen Wolf (TV),Liam Dunbar/Theo Raeken,"Theo Raeken, Liam Dunbar",Drunkenness,English,2018-09-24,Completed,2018-09-24,1255,1/1,3,31,2,378,"Inspired by ""Bottled Up"" a song by Dinah Jane. Liam is in love with Theo but does not have the courage to tell him, so he decides to get drunk and see where the night takes them. (This is a hot mess but eh)"
16082198,Trojan Discourse,/users/drD/pseuds/drD,Rape/Non-Con,Mature,F/F,Harry Potter - J. K. Rowling,Hermione Granger/Bellatrix Black Lestrange,"Hermione Granger, Bellatrix Black Lestrange","Dubious Consent, Alternate Universe - College/University, Alternate Universe - Historical, Alternate Universe - Fantasy",English,2018-09-24,Completed,2018-09-24,1812,1/1,null,51,null,449,"Bellatrix sneered, staring down at the frazzled woman before her. For the most part, Hermione appeared undaunted, until she opened her mouth. ""Hey, if we're going to be living together, the least you could do is give me a sex--A SEC!!!"""
16082189,When It Rains,/users/atlus/pseuds/atlus,No Archive Warnings Apply,Teen And Up Audiences,M/M,GOT7,"Mark Tuan/Jackson Wang, Park Jinyoung | Jr./Mark Tuan","Mark Tuan, Jackson Wang, Park Jinyoung | Jr., Im Jaebum | JB","Post-Break Up, Drunken Confessions, Rain, Last Kiss, One Shot, Angst and Feels, Songfic",English,2018-09-24,Completed,2018-09-24,1223,1/1,1,14,3,316,Mark was the last person Jackson expected to be following him. Based on ‘SLOW DANCING IN THE DARK’ by Joji.
16082177,An Unfortunate Return,/users/Bolt41319/pseuds/Bolt41319,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,Multi,Once Upon a Time (TV),Evil Queen | Regina Mills/Robin Hood,"Evil Queen | Regina Mills, Robin Hood (Once Upon a Time), Daniel Colter, Widow Lucas | Granny",,English,2018-09-24,Completed,2018-09-24,2020,1/1,4,17,null,180,"When Daniel shows up outside of Granny's Diner asking for visitation with his son, Robin reacts in a way that Regina doesn't want to handle.  Inspired by an amazing manip by EQChemistry  For Inspired By OQ Day 7 (5th Entry)  (Read the notes for a background)"
16082174,A Hero and a Boxer,/users/HanaHimus/pseuds/HanaHimus,No Archive Warnings Apply,Teen And Up Audiences,M/M,"Shin Megami Tensei: if..., Shin Megami Tensei: Nocturne",Hitoshura | The Demifiend/Miyamoto Akira,"Miyamoto Akira, Hitoshura | The Demifiend","Alternate Universe - Tiger & Bunny Fusion, Pre-Relationship, Crossover Pairings",English,2018-09-24,Completed,2018-09-24,2693,1/1,null,5,null,13,"Akira doesn't like heroes, Naoki is a hero. They become friends."
16082171,i'm the ghost in your machine,/users/brophigenia/pseuds/brophigenia,Creator Chose Not To Use Archive Warnings,Explicit,M/M,Raven Cycle - Maggie Stiefvater,Matthew Lynch/Noah Czerny,"Matthew Lynch, Noah Czerny","ghost boyfriends are the best, Ghost Sex, handjobs, Anal Fingering, Fantasizing, sweet in the streets freak in the sheets",English,2018-09-24,Completed,2018-09-24,836,1/1,2,9,1,106,"Matthew laughed, curling his hands in the semi-tangible strands of Noah’s hair, pressing their bodies together, their faces nose-to-nose. His eyes crossed; he was unwilling to blink, to look away. He knew enough about the whole situation to know that if he looked away from Noah Czerny, there was about a fifty/fifty shot he wouldn’t be there still when Matthew looked back again. 
(AKA, Matthew and Noah are sunshine darling boys in Love, with sexy results.)
"
16082168,Paradise City,/users/StonerKeith/pseuds/StonerKeith,No Archive Warnings Apply,Mature,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Keith (Voltron), Lance (Voltron)","Alternate Universe - College/University, Smoking, Hotboxing",English,2018-09-24,Completed,2018-09-24,3524,1/1,null,33,null,398,"Lance tries to chug one hit after another, leaving the back of his neck buzzing to the tune coming out of Keith’s stereo as he takes one final puff. “Fuck dude,” he mutters, getting caught up in the way the smoke dances around the car. “You weren't fucking kidding about this box-hotting stuff” Another snort from Keith. “Hotboxing,” he corrects. Part 3 of the Stoner Keith college au"
16082162,Soft Skin Marred by Knives,/users/oceantovre/pseuds/oceantovre,Creator Chose Not To Use Archive Warnings,Mature,M/M,Haikyuu!!,"Akaashi Keiji/Oikawa Tooru/Sugawara Koushi, Kozume Kenma/Kuroo Tetsurou","Akaashi Keiji, Oikawa Tooru, Sugawara Koushi, Kozume Kenma, Kuroo Tetsurou","Crime AU, Fluff, Angst, Minor Violence, minor blood, knife usage, Branding, Kidnapping, Masochism, Mild Sexual Content",English,2018-09-24,Completed,2018-09-24,2820,1/1,1,8,null,98,"Suga breaks a mirror and needs to be punished, and Oikawa takes the opportunity to do what he’s been wanting anyway."
16082153,Mama!,/users/1800areyouslapping/pseuds/1800areyouslapping,Rape/Non-Con,Explicit,F/M,Overwatch (Video Game),"Hanzo Shimada/Reader, Genji Shimada/Reader, Genji Shimada/Hanzo Shimada/Reader","Hanzo Shimada, Genji Shimada, Reader","Pseudo-Incest, Naga!Hanzo, naga!genji, olderfemale!reader, Oviposition, Breeding, Rape/Non-con Elements, Teratophilia",English,2018-09-24,Completed,2018-09-24,4190,1/1,2,88,11,1659,"You're a woman who stumbled upon two lost naga boys. After raising them for a brief time, they move out and come to full maturity in a cave in the forest behind your home."
16082150,Some Things are Meant to Be,/users/punk_rock_yuppie/pseuds/punk_rock_yuppie,No Archive Warnings Apply,Teen And Up Audiences,"F/M, M/M, Multi",Buzzfeed Unsolved (Web Series),"Ryan Bergara/Shane Madej/Sara Rubin, Ryan Bergara/Shane Madej, Shane Madej/Sara Rubin","Ryan Bergara, Shane Madej, Sara Rubin","Established Relationship, Polyamory, Marriage Proposal, Kissing, soft, romantic, Sweet, Fluff",English,2018-09-24,Completed,2018-09-24,2136,1/1,10,58,4,341,It's Ryan's birthday; Shane and Sara have something special planned.
16082141,Don't You Trust Me?,/users/propheticfire/pseuds/propheticfire,No Archive Warnings Apply,General Audiences,M/M,Star Wars: The Clone Wars (2008) - All Media Types,CC-2224 | Cody/CT-7567 | Rex,"CT-7567 | Rex, CC-2224 | Cody","mentions of Tup and Fives, Mentions of Order 66, kind of shippy but like lite shippy, more like really close cuddle buddies than anything, not very fluffy tho",English,2018-09-24,Completed,2018-09-24,874,1/1,2,9,null,90,"Rex felt an unease growing in his heart, a sort of clawing panic that not even Cody’s closeness could keep at bay."
16082135,Get Me Going,/users/Arrestzelle/pseuds/Arrestzelle,No Archive Warnings Apply,Mature,F/M,Rammstein,Richard Kruspe/You,"Richard Kruspe, Reader","Reader-Insert, Kissing, Groping, Body Worship, Flirting, Implied Sexual Content, Nudity, Mutter Era",English,2018-09-24,Completed,2018-09-24,1734,1/1,5,12,1,148,"You stop by Richard's apartment in NYC to hook up. Richard has always been an eager, passionate lover."
16082129,Death Note: Friendship Is Apples?,/users/TerraZeal/pseuds/TerraZeal,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,F/M,Death Note (Anime & Manga),"Ryuk/Yagami Sayu, The Death Note/Yagami Light","Ryuk (Death Note), Yagami Sayu, Yagami Light","Apples, Friendship",English,2018-09-24,Completed,2018-09-24,3438,1/1,null,null,null,13,"Ryuk, Sayu, and apples. Could this strange encounter lead to friendship? Ryuk/Sayu hints and Light/Death Note masturbation mentioned. Mostly humorous apple-obsessed Shinigami and way too smart little sister."
16082123,trying to forget everything that isn't you,/users/brophigenia/pseuds/brophigenia,Creator Chose Not To Use Archive Warnings,Explicit,M/M,Raven Cycle - Maggie Stiefvater,"Joseph Kavinsky/Prokopenko, Mentioned Joseph Kavinsky/Ronan Lynch","Joseph Kavinsky, Prokopenko, Swan, Skov, Ronan Lynch, Declan Lynch","Rough Sex, no really, rough rough sex, but it's all good, Break Up, Make Up, Bilingual Character(s), Language Kink, secretly being SOFT to your hard boyfriend, Hair Washing, Anal Sex, Anal Fingering, Blowjobs, handjobs, Semi-Public Sex, Murderous Fantasies, Joseph Kavinsky is his own warning, Dirty Talk, Blood, Recreational Drug Use, Joseph Kavinsky Lives, Canon-Typical Violence, non-dream prokopenko",English,2018-09-24,Completed,2018-09-24,2952,1/1,2,25,1,235,"The first time they met, K had staked his claim with a hand curled around the back of Proko’s neck, palm pressed hotly to nape, proprietary and easy, like Proko had passed a test he didn’t even know he was taking.    (AKA, Proko is K's translator, with sexy results.)"
16082108,It's Affection,/users/FunnyWings/pseuds/FunnyWings,No Archive Warnings Apply,Teen And Up Audiences,M/M,Supernatural,"Castiel/Dean Winchester, Bobby Singer/Mary Winchester, Eileen Leahy/Sam Winchester, Charlie Bradbury/Alice","Dean Winchester, Castiel (Supernatural), Alice, Charlie Bradbury, Bobby Singer, Mary Winchester","Angst, Angst with a Happy Ending, russian!cas, Dean is kind of a fuck up but he's doing his best, Angry Dean, AU, Alternate Universe, Falling In Love, Enemies to Friends to Lovers",English,2018-09-24,Completed,2018-09-24,7711,1/1,2,48,5,559,"After getting catfished by a federal agent, Dean is angry at the world and the world is angry right back at him. When one of Sam's friends from Oxford comes to stay at Mary's house, he's determined to be as unpleasant as possible to the newcomer. However, being pissed at the world can only get you so far, and Dean finds in Castiel someone he can confide in truths he rarely likes to admit to himself. Excerpt: “Hello.” The Russian is different than Dean was expecting. He’s shorter, less imposing. Less intruding. Quiet and still, like he could wait in a line forever without even a hint of impatience. It threw Dean long enough for a small frown to form on the Russian’s face. “I’m sorry, I think I have the wrong house,” he says apologetically. He doesn’t sound Russian. He sounds almost British instead, but in a cultivated way. He speaks a little too slowly to be natural, and each word is chosen with an inordinate amount of care. Dean even thinks he might hear a slip in the pronunciation, but he might be imagining it. “I’m looking for Mary Winchester?” “She’s dead,” Dean says, because it’s the first lie that comes to his head."
16082105,Outside Help,/users/sophisticus/pseuds/sophisticus,No Archive Warnings Apply,Teen And Up Audiences,Multi,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,"Bakugou Katsuki/Kirishima Eijirou, Kirishima Eijirou/Original Female Character(s), Bakugou Katsuki/Original Female Character(s), Bakugou Katsuki/Kirishima Eijirou/Original Character(s)","Bakugou Katsuki, Kirishima Eijirou, Original Characters","Domestic Fluff, Older Characters",English,2018-09-24,Completed,2018-09-24,907,1/1,null,4,null,34,"Kitoka is still recovering from being injured in a fight with a villain, and struggles with her mobility as she recovers. Thankfully, her roommates are willing to lend a helping hand in her daily life."
16082102,Their End,/users/fangirl0430/pseuds/pinesbrosfalls,"Graphic Depictions Of Violence, Major Character Death",Teen And Up Audiences,Gen,Gravity Falls,,"Stan Pines, Bill Cipher","AU, AU: whatwouldteslado, Not Happy, Panic, Angst, Bad Ending",English,2018-09-24,Completed,2018-09-24,4936,1/1,8,10,1,70,"An alternate ending for the RP blog @whatwouldteslado in which Ford still goes into the portal, Stan takes on much more than he can handle, and the people sending asks maybe don’t realize one very important fact until it’s too late."
16082087,Exquisite,/users/little_stars/pseuds/little_stars,No Archive Warnings Apply,Teen And Up Audiences,M/M,Stray Kids (Band),Lee Felix/Seo Changbin,"Lee Felix, Seo Changbin, Han Jisung","siren au, siren felix, short ass story srry, Slight Cussing, I never identify that it's felix but... it's felix",English,2018-09-24,Completed,2018-09-24,694,1/1,null,30,null,213,"“Breathtaking, he was absolutely breathtaking”"
16082078,In Limbo,/users/bipallidan/pseuds/bipallidan,No Archive Warnings Apply,Teen And Up Audiences,F/M,Voltron: Legendary Defender,"James Griffin/Veronica (Voltron), James & Veronica","James Griffin (Voltron), Veronica (Voltron), Veronica McClain (Voltron)","james x veronica, vld, Drabble, very short",English,2018-09-24,Completed,2018-09-24,377,1/1,2,3,1,37,Just some wholesome cuddling and emotional James. What more could you want in life?
16082057,I Missed You,/users/ImPastPatientlyWaiting/pseuds/ImPastPatientlyWaiting,Creator Chose Not To Use Archive Warnings,General Audiences,,Voltron: Legendary Defender,,"Pidge | Katie Holt, Matt Holt, Colleen Holt, Sam Holt","Holt Family, Season 7 Spoilers, holt siblings, Fluff, Sibling Bonding, season 7, s7, O my children how I wish I could hug you",English,2018-09-24,Completed,2018-09-24,625,1/1,null,9,1,70,"I wished they had gone more into it in the episode but it's okay that they didn't because here I am now, giving my take on how it could have gone. Matt and Pidge's second reunion"
16082048,My Hero,/users/quesera/pseuds/quesera,Creator Chose Not To Use Archive Warnings,Not Rated,F/M,Chicago PD (TV),Jay Halstead/Erin Lindsay,"Jay Halstead, Erin Lindsay",Protective Jay,English,2018-09-24,Completed,2018-09-24,1998,1/1,null,2,null,87,Based on Ruzek’s comment in 5x01 about Jay punching another cop that was harassing Erin. One-shot.
