work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15571125,Without Your Touch,/users/LotusDefender/pseuds/LotusDefender,Not Rated,M/M,"Assassin's Creed - All Media Types, Assassin's Creed Syndicate - Fandom",Jacob Frye/Ned Wynert,"Jacob Frye, Ned Wynert","Evie is referenced, Angst, Touch-Starved, Unhealthy Coping Mechanisms, self destructive behavior, Fluff, Cuddling & Snuggling, Cuddling, cuddling under a blanket",English,2018-08-05,Completed,2018-08-05,1256,1/1,4,9,2,59,"Ned is out of town for the week, and Jacob is handling it- poorly, that is. Desperate for any form of physical contact, Jacob heads off to the nearest fight club. When Ned returns to find him injured, he is less than pleased. Cuddling ensues."
15571122,Better Than Before.,/users/xerxezra/pseuds/xerxezra,Explicit,F/M,Detroit: Become Human (Video Game),Hank Anderson/Reader,Hank Anderson,"Makeup Sex, Kinda Fluffy, kinda naughty, you know how it goes",English,2018-08-05,Completed,2018-08-05,2971,1/1,6,71,4,693,"Hank isn't really one to make love. But after walking out on you, he'll do anything to make it up to you."
15571107,Bold Proposition,/users/dragonshost/pseuds/dragonshost,General Audiences,F/M,RWBY,Coco Adel/Sun Wukong,"Coco Adel, Sun Wukong (RWBY), Yatsuhashi Daichi","yatsuhashi to the rescue, Humor",English,2018-08-05,Completed,2018-08-05,220,1/1,null,2,null,35,Coco makes a bold proposition of Sun.
15571101,What the Fluff,/users/TheTofuEatingCat/pseuds/TheTofuEatingCat,General Audiences,F/M,Detroit: Become Human (Video Game),Connor (Detroit: Become Human)/Reader,"Connor (Detroit: Become Human), Reader, Hank, Hank Anderson, Karma, Karma and Puppies","THE PUPPIES ARE HERE, and they are ready to play, Fluff, Domestic Fluff, Detroit Lions, Minnesota Vikings",English,2018-08-05,Completed,2018-08-05,1448,1/1,2,46,4,629,"You try the What the Fluff challenge, with an interesting outcome."
15571095,the time with you.,/users/yoongiment/pseuds/yoongiment,Mature,F/M,bangtansonyeondan | Bangtan Boys | BTS,"Jeon Jungkook/Reader, Jeon Jungkook/You, Jeon Jungkook & Reader, Jeon Jungkook & You",Jeon Jungkook,"Reader-Insert, Alternate Universe - Gangsters, Alternate Universe, Oral Sex, Missionary Position, Fluff and Smut, Smut, Aged-Up Jeon Jungkook, Aged-Up BTS",English,2018-08-05,Completed,2018-08-05,4640,1/1,null,5,null,208,"""I won't be sorry to die...because I had that time with you. That's all."""
15571089,Chrysemys Picta,/users/DeviantXen/pseuds/DeviantXen,Teen And Up Audiences,Gen,Detroit: Become Human (Video Game),,"Connor (Detroit: Become Human), Hank Anderson","Connor Deserves Happiness, Adorable Connor, Connor Has Feels, Hank Being Awesome, Parent Hank Anderson, Good Parent Hank Anderson",English,2018-08-05,Completed,2018-08-05,1816,1/1,7,100,3,583,"After his recent shutdown experience, Connor is now on sick leave. So Hank takes him out to finally get that turtle he's been after."
15571056,"Not Worried, but Katsuki's a Liar",/users/DeathByShyKid/pseuds/DeathByShyKid,Teen And Up Audiences,M/M,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Midoriya Izuku,"Bakugou Katsuki, Midoriya Izuku, Kirishima Eijirou (mentioned), Kaminari Denki (mentioned), Iida Tenya (mentioned)","Established Relationship, Establish Bakugou Katsuki/Midoriya Izuku, Sickfic, Sick Midoriya, midoriya is sick, and forgot to tell Bakugou, Bakugou Katsuki Swears A Lot, Angry Bakugou Katsuki, Bakugou Katsuki is a Dork, Bakugou Katsuki worries a lot, and is bad at texting, How Do I Tag",English,2018-08-05,Completed,2018-08-05,1781,1/1,3,113,10,989,"Katsuki tried not to resort to anger, tried to control it, he really did but Izuku was not answering his texts. He wouldn’t have needed to text him if Izuku had shown up to school like he’s supposed to. By the time he’d already been seated and turned to look at where his boyfriend should have been sitting, Katsuki realized that the brat wasn’t even there. So, he was not worried but definitely shot a text Izuku’s way."
15571047,The List,/users/trebletragedy/pseuds/trebletragedy,General Audiences,F/F,Supergirl (TV 2015),"Kara Danvers/Lena Luthor/Supergirl, Kara Danvers & Lena Luthor","Kara Danvers, Lena Luthor, Alex Danvers, Samantha ""Sam"" Arias","Character Death, Fluff and Angst, happy with a sad ending, Fluff, I'm Sorry, I'm Bad At Tagging, AU, Alternate Universe - No Powers, Kara has no Powers, OOC - a little",English,2018-08-05,Completed,2018-08-05,3712,1/1,2,8,null,159,"Kara had surprised Lena one day with a list, a weird list. Full of things Lena found... odd. But she decided to help out. This is the story of how Kara showed Lena a list and they fulfilled it together. Major Character Death. I'm really bad at summaries.. so sorry. Also, I posted this on ff.net originally as a mitchsen fic, but I love supercorp as well soo, ya girl converted it."
15571023,Dudley's Daughter,/users/HermioneGirl96/pseuds/HermioneGirl96,General Audiences,"F/M, Gen",Harry Potter - J. K. Rowling,"Harry Potter/Ginny Weasley, Dudley Dursley/Original Female Character(s)","Harry Potter, Dudley Dursley, Dudley Dursley's Wife, Mafalda Hopkirk, Ginny Weasley","Family, Domesticity, but just a little bit",English,2018-08-05,Completed,2018-08-05,3115,1/1,null,15,null,220,"Mafalda Hopkirk summons Harry to the Improper Use of Magic Office on his way out of work one day to tell him that Dudley's daughter is a witch and he ought to visit the family to break the news. Slices of Ginny/Harry domesticity in between things, but not too fluffy. A one-shot."
15571017,rest,/users/shazamitylam/pseuds/shazamitylam,General Audiences,M/M,Ni Zhuan Cai Pan  | Gyakuten Saiban | Ace Attorney,Mitsurugi Reiji | Miles Edgeworth/Naruhodou Ryuuichi | Phoenix Wright,"Mitsurugi Reiji | Miles Edgeworth, Naruhodou Ryuuichi | Phoenix Wright","Established Relationship, Domestic Fluff",English,2018-08-05,Completed,2018-08-05,418,1/1,3,62,2,null,Phoenix and Edgeworth share a quiet moment in bed.
15571005,Keith is the Most Endearing Thirteen-Year-Old,/users/moretrash/pseuds/moretrash,Not Rated,,Voltron: Legendary Defender,"Keith & The Blade of Marmora, Keith & Voltron Paladins, Keith & Shiro (Voltron), Matt Holt & Keith","Keith (Voltron), Kolivan (Voltron), Antok (Voltron), Thace (Voltron), Ulaz (Voltron), Krolia (Voltron), Regris (Voltron), Acxa (Voltron), Shiro (Voltron), Matt Holt, Pidge | Katie Holt, Hunk (Voltron), Lance (Voltron), Allura (Voltron), Coran (Voltron)","Dads of Marmora (Voltron), Age Regression/De-Aging, Big Brother Shiro (Voltron), Big Brother Matt, Gender-Neutral Pronouns for Pidge | Katie Holt, Pidge | Katie Holt is a Good Friend, Hunk (Voltron) is a Good Friend, Hunk (Voltron) is so Pure, Featuring the headcanon that Keith thought Lance's name was 'taylor', Foster Care, Past Child Neglect, Everyone is so soft to teenage Keith and honestly? He deserves it, Lactose Intolerant Keith (Voltron)",English,2018-08-05,Completed,2018-08-05,11753,1/1,8,123,13,1537,Keith's luck can be the worst sometimes. It certainly is when he's turned into his teenage self by a druid.
15570984,Trouble Sleeping,/users/bactaqueen/pseuds/bactaqueen,Mature,F/M,Marvel Ultimates,Steve Rogers/Original Female Character,"Steve Rogers (Ultimates), Original Female Character","PWP, PIV Sex, Cunnilingus",English,2018-08-05,Completed,2018-08-05,4656,1/1,4,32,3,379,Steve sees his opportunity and takes it.
15570981,Arthur's Treasure,/users/randomskittles/pseuds/randomskittles,Explicit,"F/M, M/M, Multi",Merlin (TV),"Merlin/Arthur Pendragon (Merlin), Gwen/Arthur Pendragon (Merlin), Gwen/Merlin/Arthur Pendragon (Merlin)","Gwen (Merlin), Merlin (Merlin), Arthur Pendragon (Merlin)","Threesome - F/M/M, Bottom Arthur, Bottom Merlin, Dom Arthur, Arthur Knows About Merlin's Magic, Asexual Character, Vaginal Sex, Ace Gwen, but she's ok with sex",English,2018-08-05,Completed,2018-08-05,3846,1/1,null,44,4,1004,"Arthur needs an heir, but he can't have sex with women without help from Merlin. After, he has to show Merlin that he's still in charge."
15570942,Visitor,/users/dragonshost/pseuds/dragonshost,General Audiences,Gen,RWBY,Sun Wukong & Ruby Rose,"Sun Wukong (RWBY), Ruby Rose (RWBY)","Friendship, post-beacon destruction",English,2018-08-05,Completed,2018-08-05,165,1/1,null,5,null,36,Ruby receives an expected visitor at home.
15570939,"got me like, oh",/users/Brinny/pseuds/Brinny,Teen And Up Audiences,F/M,Supernatural,Jo Harvelle/Dean Winchester,"Dean Winchester, Jo Harvelle","Angst and Fluff and Smut, Mentions of Jo/OMC, Light Angst, Not Canon Compliant, I Will Go Down With This Ship, Sorry Not Sorry",English,2018-08-05,Completed,2018-08-05,967,1/1,1,5,null,78,"“Couldn’t sleep?”  She tips her head up at him, smiling.  “You know me. Never could, really.” “Insomniac,” he says through a grin, like he’s accusing her of something truly heinous."
15570927,Daybreak,/users/Lilmissprine/pseuds/DorkPatroller,General Audiences,M/M,Fire Emblem: If | Fire Emblem: Fates,"ryoma/kaden, i need to invent tags","Ryoma (Fire Emblem), Nishiki | Kaden","Fluff, Cuddles, literally snuggling in bed, and just being cute and gay and shit, Love Confessions, First Kisses, tail waggles, they're just cute",English,2018-08-05,Completed,2018-08-05,1574,1/1,3,21,1,128,"Kaden really did think he was doing Ryoma a favor. He seemed so stressed all the time, becoming king is hard work. Kaden was sure taking naps with him would fix those bags under his eyes. But then he sort of realizes one day that he's not doing Ryoma any favors at all, is he?"
15570912,The Call,/users/Juli06/pseuds/Juli06,Mature,F/M,Major Crimes (TV),"Andy Flynn/Sharon Raydor, Andy Flynn & Sharon Raydor","Andy Flynn (Closer & Major Crimes), Sharon Raydor, Jackson Raydor","Sex, Phone Call",English,2018-08-05,Completed,2018-08-05,1255,1/1,null,4,null,53,"Sharon nunca se imaginou numa situação dessa. Ter Jack e Andy com ela na cama era perturbador. Mas esperem... nem tudo é o que parece. (I know it's a bit complicated to take time to translate, but I know that if you have time to do it, you won't regret it. I thank you immensely for reading)."
15570900,can't stay away,/users/Mitchyrex/pseuds/Mitchyrex,Not Rated,F/F,Law and Order SVU - Fandom,Olivia Benson/Amanda Rollins,"Amanda Rollins, Olivia Benson",,English,2018-08-05,Completed,2018-08-05,138,1/1,null,3,null,163,Olivia finally gets to let out her lust after a week of keeping it in(NSFW)
15570891,Becoming Bad,/users/DraceDomino/pseuds/DraceDomino,Explicit,F/F,Teen Titans (Animated Series),Raven/Madam Rouge,"Raven (DCU), Blackfire (DCU), Jinx (DCU), Madam Rouge","Futanari, Gangbang, Creampie, Shapeshifting, Corruption",English,2018-08-05,Completed,2018-08-05,3317,1/1,null,27,13,2198,Raven goes undercover to find out about the new gang of villain girls that are causing havoc - but she finds out that Madam Rouge can give her something she can't get at Titans Tower. A hot futa gangbang.  Former short bumper story; someone liked it enough to commission it into a full chapter!
15570885,He's Not Coming Back,,Not Rated,M/M,"Basketball RPF, Sports RPF",Russell Westbrook/Paul George,"Russell Westbrook, Paul George",Free Agency,English,2018-08-05,Completed,2018-08-05,712,1/1,2,9,2,89,"“I’m here to stay,” George said. “We can bring it home.”"
15570876,Occupation,/users/fordsdungeon/pseuds/fordsdungeon,Explicit,"M/M, Multi",Hetalia: Axis Powers,"Prussia/Russia (Hetalia), Germany/Prussia (Hetalia)","Germany (Hetalia), Prussia (Hetalia), Russia (Hetalia)",,English,2018-08-05,Completed,2018-08-05,422,1/1,2,5,null,104,"Prussia and Germany are separated, and Prussia is sent to live with Russia.Prussia clings to happier memories of his brother in order to survive."
15570867,Not Your Fault,/users/dragonshost/pseuds/dragonshost,General Audiences,F/F,RWBY,Pyrrha Nikos/Ruby Rose,"Pyrrha Nikos, Penny Polendina, Ruby Rose (RWBY)",Angst,English,2018-08-05,Completed,2018-08-05,105,1/1,null,12,1,199,Ruby defends Pyrrha.
15570825,The Doe-eyed Witch,/users/I_luv_ma_Babies/pseuds/I_luv_ma_Babies,General Audiences,M/M,bangtansonyeondan | Bangtan Boys | BTS,Jung Hoseok | J-Hope/Kim Seokjin | Jin,"Jung Hoseok | J-Hope, Kim Seokjin | Jin",Alternate Universe - Fairy Tale,English,2018-08-05,Completed,2018-08-05,1312,1/1,2,6,null,66,"BTS fairy tale AU. A weird one but I untwist it a bit so it’ll be less weird. Hoseok, the protagonist set out to fullfilled his destiny, encountered a beautiful witch, Seokjin."
15570810,Hell's bells,/users/greensilverserpent/pseuds/greensilverserpent,General Audiences,,Tennis no Oujisama | Prince of Tennis,,Tezuka Kunimitsu,,English,2018-08-05,Completed,2018-08-05,295,1/1,null,1,null,14,Tezuka attends a concert abroad.
15570798,Not Coming Home,/users/dragonshost/pseuds/dragonshost,General Audiences,F/M,RWBY,Jaune Arc/Pyrrha Nikos,"Pyrrha Nikos, Jaune Arc",Angst,English,2018-08-05,Completed,2018-08-05,140,1/1,null,3,null,195,Pyrrha knew it in her heart.
15570789,foreigner's god,/users/Hieiandshino/pseuds/Hieiandshino,Mature,"Gen, M/M","The Defenders (Marvel TV), Daredevil (TV), Iron Fist (TV), Marvel, Marvel Cinematic Universe",Matt Murdock/Danny Rand,"Matt Murdock, Danny Rand, Foggy Nelson","Slice of Life, Developing Relationship, Fluff, Mild Smut, as little as possible, Character Study, Matt Murdock Needs a Hug, Bisexual Matt Murdock, Internalized Biphobia, Christian Character, Christianity, Falling In Love, Implied/Referenced Child Abuse, because of Danny's past, Superheroes in love",English,2018-08-05,Completed,2018-08-05,1117,1/1,2,17,1,129,"
The perfect creature rarely seen, since some lie I brought the thunder, when the land was godless and free
 (unrevised work)"
15570780,Wall Riding,/users/SpaceWaifulil/pseuds/SpaceWaifulil,Explicit,F/M,Warframe,"Operator/Warframe (Warframe), Valkyr (Warframe)/Original Character(s), Valkyr/Operator (Warframe)","Valkyr (Warframe), Male Operator, Operator (Warframe), Adult!Operator","Obviously operator is not a kid here but hey he is a shy boy, Cunnilingus, Vaginal Sex, Mawframe, Intercrural Sex (Kinda), Valkyr has a nice Ass, Plot What Plot/Porn Without Plot, THERE IS A WHY BUT WHO CARES LET ME WRITE THE SMUT, Shameless Smut",English,2018-08-05,Completed,2018-08-05,856,1/1,2,4,null,231,"The operator had been staring at Valkyr for as long as she could remember, until She steps up to tease on his intrusive and naughty thoughts...."
15570768,Unprofessional,/users/Semi_problematic/pseuds/Semi_problematic,Not Rated,M/M,Spider-Man: Homecoming (2017),Peter Parker/Tony Stark,"Peter Parker, Tony Stark, Ned Leeds","Fluff, Crushes, Innocence, Teasing",English,2018-08-05,Completed,2018-08-05,853,1/1,8,118,2,1106,"""You were doodling about Mr. Stark!""  ""Shh!"" Peter put his hand over Ned's mouth. ""Sh. We aren't talking about this right now. We are studying-"" ""You have a crush on Mr. Stark."" Ned repeated, pointing at all the hearts that surrounded Tony's name. ""You're into guys."" ""Make up your mind."" Peter whined. ""Are you more shocked that I like guys or that the guy I like just so happens to be-"" ""Your boss? Yeah. Thats the one I'm surprised about. Hes old enough to be your dad, Peter-"" Ned froze. ""Oh god, are you into that?"""
15570744,You Should Be Happy,/users/notamundane2004/pseuds/notamundane2004,Teen And Up Audiences,F/M,Stranger Things (TV 2016),Eleven | Jane Hopper/Mike Wheeler,"Mike Wheeler, Eleven | Jane Hopper, Karen Wheeler, Jim ""Chief"" Hopper","Fluff, Angst, eleven is a good gf, mike is sad, they're both happy in the end",English,2018-08-05,Completed,2018-08-05,1258,1/1,2,28,1,419,"Isolated from his family, Mike calls Eleven, hoping she can make things better. Of course, she rushes over, and El realizes she’d do anything to make him happy.Fluff follows after the angst."
15570741,Red-emption,/users/dragonshost/pseuds/dragonshost,General Audiences,Gen,RWBY,Mercury Black & Ruby Rose,"Mercury Black, Emerald Sustrai, Ruby Rose (RWBY)","Humor, Friendship",English,2018-08-05,Completed,2018-08-05,114,1/1,2,5,1,53,"""Keep this up, and I just might have to forgive you."""
15570729,Suck,/users/INMH/pseuds/INMH,Explicit,M/M,Vampyr (Video Game),Geoffrey McCullum/Jonathan Reid,"Jonathan Reid, Geoffrey McCullum","Explicit Sexual Content, Blood, Blood Drinking, Food Porn, i mean it's food for THEM, Porn, it's just porn, Strong Language, Past Violence, Bloodplay",English,2018-08-05,Completed,2018-08-05,587,1/1,10,59,1,568,McCullum gets carried away; Reid puts him in his place.
15570720,Sephiroth x Reader Insert One Shot(s),/users/CoolStar69/pseuds/CoolStar69,Mature,F/M,Final Fantasy VII,Sephiroth x Reader,Sephiroth (Compilation of FFVII),"Kink?, S&M-ish, One Shot",English,2018-08-05,Completed,2018-08-05,727,1/1,4,2,1,78,I might make this a bunch of Sephiroth One-shots or I might leave it as it's own thing Idk
15570705,Cake,/users/cheswrites/pseuds/cheswrites,Not Rated,M/M,Detroit: Become Human (Video Game),Upgraded Connor | RK900/Gavin Reed,"Gavin Reed, Upgraded Connor | RK900","Fluff, Domestic, Domestic Fluff, wholesome, Baking, Cuddling, Kissing, Hugging, Idk what the fuck to tag, Gavin has a cat named Ollie and that's canon now, I stole Ollie's name from another fic sorry uwu, These two are big ol' softies",English,2018-08-05,Completed,2018-08-05,1051,1/1,8,116,2,640,"Gavin's cat Ollie has its birthday so he decides to bake some cake for him with his android boyfriend. Alas, RK900 is a bit distracted."
15570699,Pretty Face with a Catchy Tune,/users/luucarii/pseuds/luucarii,Teen And Up Audiences,F/M,Octopath Traveler (Video Game),,"Therion (Octopath Traveler), Tressa Colzione, Primrose Azelhart, Original Female Character(s)","Tumblr request, The ""Original Character"" Tag is used very loosely.",English,2018-08-05,Completed,2018-08-05,1607,1/1,null,7,null,172,"Late in Sunshade's tavern, Primrose performs with a supposed celebrity singer.  A supposed celebrity singer that catches Therion's eye."
15570696,To Help Him of His Blindness,/users/ERNest/pseuds/ERNest,General Audiences,F/M,"Two Gentlemen of Verona - Shakespeare, SHAKESPEARE William - Works","Julia/Proteus (Two Gentlemen of Verona), Silvia/Valentine","Silvia (Two Gentlemen of Verona), Duke of Milan (Two Gentlemen of Verona), Valentine (Two Gentlemen of Verona), Thurio (Two Gentlemen of Verona), Proteus (Two Gentlemen of Verona), Julia (Two Gentlemen of Verona)","Character Study, Love Letters",English,2018-08-05,Completed,2018-08-05,727,1/1,null,3,null,9,Silvia is accustomed to men who will not follow her drift.
15570675,Shrunken Baldi,/users/FriendlyFlower/pseuds/FriendlyFlower,Mature,M/M,Baldi's Basics (Video Game),,"Protagonist (Baldi's Basics), Baldi (Baldi's Basics)","No running in the halls, Baldi dies gruesomely, though he kinda had it coming, Fear, Oh God Yes, Nightmare Fuel, Fetish Content, Sadism, Agony, Sexual Harrassment, Screaming, Shoe Kink, Foot Fetish, gagging, Broken Bones, Pain, Hurt No Comfort, smothering, G/T, Mercy is for the weak, Orgasm, cum, Face-Sitting, Butt fetish, Buttcrush, Farting, suffocation, Character Death",English,2018-08-05,Completed,2018-08-05,159,1/1,null,5,null,208,"As Baldi is about to slap The Protagonist with his ruler, he suddenly shrinks to ant size. The Protagonist smiles before torturing him to death."
15570666,everyday i love you,/users/tteoteul/pseuds/tteoteul,General Audiences,M/M,Monsta X (Band),Chae Hyungwon/Shin Hoseok | Wonho,"Chae Hyungwon, Shin Hoseok | Wonho","Angst, Feelings, Break Up, Guilt, lapslock, Somewhat Ambiguous Ending",English,2018-08-05,Completed,2018-08-05,292,1/1,1,7,null,115,wonho looks at hyungwon for the last time.
15570660,A Spill,/users/dragonshost/pseuds/dragonshost,General Audiences,F/M,RWBY,Blake Belladonna/Sun Wukong,"Blake Belladonna, Sun Wukong (RWBY)","Fluff, Humor, Alternate Universe - Coffee Shops & Cafes",English,2018-08-05,Completed,2018-08-05,66,1/1,null,2,null,49,There's a spill in the coffeeshop.
15570636,I need to tell you something,/users/minimoonp/pseuds/minimoonp,General Audiences,Gen,Original Work,,,,English,2018-08-05,Completed,2018-08-05,687,1/1,null,3,null,11,sad sappy child makes angerey child sad
