work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15532953,Shipping Victory,/users/TabisMouse/pseuds/TabisMouse,Explicit,M/M,Big Bang (Band),Choi Seunghyun | T.O.P./Lee Seunghyun | Seungri,"Choi Seunghyun | T.O.P., Lee Seunghyun | Seungri, Kwon Jiyong | G-Dragon","Pining, One-Sided Attraction, Friends to Lovers, Past Relationship(s), Depression",English,2018-08-02,Completed,2018-08-02,1642,1/1,10,19,null,168,"It's been happening with increasing frequency, Seunghyun's sex-dreams of Seungri but there is no way they can be together. The band, his ex, celebrity and, well, the whole detail of Seungri being straight. And yet, Seunghyun can't stop from dreaming about it, longing for it, needing it."
15532941,On AU's,/users/Maddie_Jae/pseuds/Maddie_Jae,Not Rated,M/M,Supernatural,Castiel/Dean Winchester,"Castiel (Supernatural), Dean Winchester",,English,2018-08-02,Completed,2018-08-02,773,1/1,null,4,null,33,Some thoughts on the bliss of AU's.
15532896,this isn't what it looks like (you're looking at it wrong),/users/ThirtySixSaveFiles/pseuds/ThirtySixSaveFiles,Teen And Up Audiences,M/M,Persona 5,Iwai Munehisa/Kurusu Akira,"Kurusu Akira, Iwai Munehisa","endgame spoilers, minor spoilers for iwai's confidant route",English,2018-08-02,Completed,2018-08-02,3291,1/1,8,64,7,348,"It was easier somehow, in Tokyo, to figure out what the adults around him wanted from him. Maybe because he was just one in a crowd; maybe because they didn’t have time to waste on disapproval. A back-alley doctor, a washed up politician, a down-on-her-luck journalist; they were all using him, but at least they were up-front about it. The trick was to leverage that into something he could use in return. Iwai is - Iwai should have been no different."
15532893,No One Will Ever Replace Us,/users/empireoffclouds/pseuds/empireoffclouds,General Audiences,M/M,"Football RPF, real madrid","Isco/Toni Kroos, (past) Isco/Alvaro Morata","Isco, Toni Kroos, Alvaro Morata, Lucas Vazquez, Cristiano Ronaldo, Dani Carvajal, Sergio Ramos, Karim Benzema, Gareth Bale","Fake/Pretend Relationship, Friends to Lovers, Real Madrid CF, aka the oldest and best cliche in the book",English,2018-08-02,Completed,2018-08-02,7092,1/1,7,43,4,326,"“I bet you’re just vetoing all the endearments because you’re afraid you’ll like them,” Isco says, shooting Toni a playful smirk. “Wouldn’t want you to actually fall for me, would we, baby?” “As if I’d fall for someone as annoying as you,” Toni manages, hoping that Isco doesn’t notice the way his tone wavers slightly.” Or, the fake dating prompt no one really asked for."
15532890,Here Right Now,/users/lizzy_stardust_18/pseuds/lizzy_stardust_18,Not Rated,"F/M, Gen",Dear Evan Hansen - Pasek & Paul/Levenson,Evan Hansen/Zoe Murphy (past),"Evan Hansen, Zoe Murphy","Hurt/Comfort, Implied/Referenced Suicide, actually it's more than implied and referenced but it's not graphic, Evan Is Not Okay, basically Zoe finds Evan while he's havin a panic attack, after words fail, and she isn't ok either, The Author Uses Too Much Figurative Language: More At 11",English,2018-08-02,Completed,2018-08-02,5813,1/1,7,24,4,147,"Having a panic attack on the immaculately scrubbed floor of a department store with a razor in his hand was not something Evan Hansen had planned to do that day, but what was life without a little spontaneity? He supposed it was fitting that he'd have an episode on the one day he'd decided to do something to break the monotony into which his life had descended. He’d learned that the days tend to drag on when you’ve irrevocably screwed up every good thing in your life."
15532875,Deep Water,/users/usherrthaaa/pseuds/usherrthaaa,Mature,F/M,Avatar: The Last Airbender,Katara/Zuko (Avatar),"Katara (Avatar), Zuko (Avatar), Aang (Avatar), Sokka (Avatar), Iroh (Avatar), Mai (Avatar), Toph Beifong","Zutara Week 2018, Love, First Kiss, Awkward Flirting, Zuko is an Awkward Turtleduck, Badass Katara (Avatar), Iroh (Avatar) is a Good Uncle",English,2018-08-02,Completed,2018-08-02,2538,1/1,2,21,4,158,In which Katara is a force of nature and Zuko is an awkward turtle duck that just wants to live in his pond.  Or alternatively; Katara is a stormy ocean and Zuko likes to swim in the rain.   A collection of drabbles for the Zutara week prompts that hopefullyyyy will follow a short storyline
15532857,A New Anchor,/users/thorbiased/pseuds/thorbiased,Not Rated,F/M,"Marvel Cinematic Universe, Captain America (Movies)","James ""Bucky"" Barnes/Natasha Romanov","James ""Bucky"" Barnes, Natasha Romanov","Emotional Hurt/Comfort, winter widow - Freeform, buckynat - Freeform",English,2018-08-02,Completed,2018-08-02,1122,1/1,4,24,1,190,"""I...haven't had fresh cookies in 70 years."" There's sympathy in Nat's eyes when she steps closer to him. ""So you stole my cookie dough?"" she asks, pinching off a bite of the chocolate chip laden dough.  Bucky laughs as she pops it in her mouth. ""Sorry."" She shrugs. ""It's fine. You can buy me more, and give me some of the final product, of course.""    Bucky hasn’t had cookies in too long, so when he can’t sleep, he makes some. With Nat’s help, of course."
15532854,Strange Encounters of The Fangirl Kind,/users/Phantom_Umbreon/pseuds/Phantom_Umbreon,Teen And Up Audiences,Gen,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,,"Class 1-A (My Hero Academia), Original Female Character(s)",Humor,English,2018-08-02,Completed,2018-08-02,445,1/1,null,1,null,17,Two strange girls walk into class 1-A. Who are they? Why are they here? And why is one of them so rude? Read to find out! Have no fear! There's no shipping in this!
15532842,Makeover,/users/Rosyabomination/pseuds/Rosyabomination,General Audiences,F/F,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Ashido Mina/Uraraka Ochako,"Ashido Mina, Uraraka Ochako",Fluff,English,2018-08-02,Completed,2018-08-02,328,1/1,1,6,null,39,Mina gives Ochaco a makeover
15532836,[Podfic] what I wanted in the future was to hold you,/users/sisi_rambles/pseuds/sisi_rambles,General Audiences,M/M,"Fate/Grand Order, Fate/Zero",Iskandar | Rider/Waver Velvet,"Iskandar | Rider, Waver Velvet","Reunions, Podfic, Podfic Length: 10-20 Minutes",English,2018-08-02,Completed,2018-08-02,20,1/1,4,5,1,66,"It's many years post the Holy Grail War - Waver Velvet has grown up, gained prestige as a mage, and made a life for himself. He starts looking up a way to summon his king to the modern era again - both as a way to see him once and again and help fulfill Rider's wish."
15532833,Tricked and Treated,/users/aimless38/pseuds/aimless38,Explicit,M/M,Gravitation,"Shindou Shuuichi/Yuki Eiri, Fujisaki Suguru/Nakano Hiroshi","Shindou Shuuichi, Yuki Eiri, Claude ""K"" Winchester, Fujisaki Suguru, Nakano Hiroshi","Past Rape/Non-con, Explicit Sexual Content, Light Bondage, Alcohol",English,2018-08-02,Completed,2018-08-02,6827,1/1,null,null,null,33,Tired of being dismissed by his lover Shuuichi takes matters into his own hands. Bonus appearance by Hiroshi Nakano.
15532830,it's not gay (the golden rule),/users/localopa/pseuds/localopa,Not Rated,M/M,Phandom/The Fantastic Foursome (YouTube RPF),Dan Howell/Phil Lester,"Dan Howell, Phil Lester","Gay denial, ??? not really, you'll see in the story, Established Relationship, crackfic, This Didn't Need To Be Written",English,2018-08-02,Completed,2018-08-02,1301,1/1,null,19,null,214,it's not gay if you have socks on
15532821,Alive,/users/starboyshiro/pseuds/starboyshiro,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Kuro/Lance (Voltron),"Lance (Voltron), Kuro (Voltron), Shiro (Voltron), Hunk (Voltron), Keith (Voltron)","Hurt/Comfort, Kuro needs a hug",English,2018-08-02,Completed,2018-08-02,4153,1/1,2,23,5,122,Kuro wants to know what its like to feel human. Lance tries to help him the best be can.
15532791,The Summer Train,/users/StainOnSociety/pseuds/StainOnSociety,Explicit,F/M,Original Work,,,"Molestation, Fingerfucking, Multiple Orgasms, Squirting, Exhibitionism, Vaginal Sex, Stomach Bulge, Mind Break, It's rape but she's into it, Creampie",English,2018-08-02,Completed,2018-08-02,1706,1/1,null,16,3,2104,"What will happen to the young American girl lost on a Japanese train in the middle of July?  I think we all know the answer, but will she accept her fate, or will she go down fighting?"
15532788,Unexpected Delay,/users/godaime_obito/pseuds/godaime_obito,General Audiences,M/M,Naruto,Senju Tobirama/Uchiha Madara,"Uchiha Madara, Senju Tobirama, Shimura Danzou","MadaTobi Week 2018, Alternate Universe - Modern Setting",English,2018-08-02,Completed,2018-08-02,1182,1/1,8,65,5,379,Madatobi week; August 2nd: Experimentation/Crazy scientist Tobirama is running late to date night. This was supposed to be his day off.
15532767,Dreamscape,/users/Cutekittenlady/pseuds/Cutekittenlady,Teen And Up Audiences,F/M,Voltron: Legendary Defender,Acxa/Lotor (Voltron),"Acxa (Voltron), Lotor (Voltron), Ezor (Voltron), Zethrid (Voltron), Narti (Voltron), Kova (Voltron)","domestic AU, Bodyguard AU, Locxa - Freeform, lotacxa, lotcxa, lacxa, srsly what is the acronym for this ship?",English,2018-08-02,Completed,2018-08-02,843,1/1,null,5,null,21,Lotor dreams tell him more about his feelings than his head.
15532761,Tutorial to Love Underground,/users/Hillbilly_Leprechaun/pseuds/Hillbilly_Leprechaun,Teen And Up Audiences,Gen,Undertale (Video Game),Toriel/You (Mother-Son),"Toriel, Flowey, You (Toto)","DanAndPhilGAMES, prompt word: up",English,2018-08-02,Completed,2018-08-02,4230,1/1,null,null,null,6,"An inside look into the tutorial of Undertale, using the accents and ""you"" (meaning Toto the Human) from the DANANDPHILGAMES Undertale Playlist from 2016"
15532752,Returned,/users/SierraLaufeyson13/pseuds/SierraLaufeyson13,General Audiences,F/M,"Middle-earth: Shadow of Mordor (Video Games), middle-earth - Fandom, The Lord of the Rings - J. R. R. Tolkien, Middle-earth: Shadow of War (Video Games)",Talion (Shadow of Mordor)/Original Female Character(s),Celebrimbor | Telperinquar,"more like Celebitchbor, Angst and Fluff",English,2018-08-02,Completed,2018-08-02,1458,1/1,null,4,null,43,She doesn't know he's the Gravewalker until he dies in her arms only to return hours later.
15532740,Capax Infiniti,/users/Tavina/pseuds/Tavina,General Audiences,F/M,Naruto,Hyuuga Neji/Tenten,"Hyuuga Neji, Tenten (Naruto), Hyuuga Hinata, Maito Gai | Might Guy, Rock Lee, Haruno Sakura","Hanahaki Disease, Unrequited Love, Neji being dumb, happy endings, Hyuuga Neji Lives, Alternate Universe, Chinese Tenten, Definitely not as unhappy as it sounds",English,2018-08-02,Completed,2018-08-02,4802,1/1,1,12,null,75,"It begins like this: a bitter bent boy meets a girl with a fire in her eyes and steel in her spine, and somehow they grow up to be better people for it."
15532731,you're proof that i'm breathing,/users/BooyahFordhamYacht/pseuds/BooyahFordhamYacht,General Audiences,M/M,Buzzfeed Unsolved (Web Series),Ryan Bergara/Shane Madej,"Ryan Bergara, Shane Madej, their fictional cats","Anxiety, Thunderstorms, Cats, Paddington, Emotional Hurt/Comfort, Hurt/Comfort, Love, softies, Fluff, Tooth-Rotting Fluff, Olivia & Fitz the cats, i love them, shane loves ryan",English,2018-08-02,Completed,2018-08-02,794,1/1,7,52,4,434,"sometimes, all ryan needs is shane. when there's a thunderstorm, ryan needs him more than ever."
15532719,Tux,/users/CindyRyan/pseuds/CindyRyan,Teen And Up Audiences,,Take Two (TV 2018),,,Romance,English,2018-08-02,Completed,2018-08-02,635,1/1,null,9,2,133,Fluffy future fic. A charity black-tie dinner is canceled at the last minute. Sam and Eddie turn lemons into lemonade by making other plans.
15532710,"""Pasasfi""",/users/FishLeather/pseuds/FishLeather,Not Rated,,Original Work,,,Sci-Fi,English,2018-08-02,Completed,2018-08-02,142,1/1,null,null,null,0,
15532707,Two Doors Down.,/users/alwayswriting/pseuds/alwayswriting,General Audiences,M/M,Phandom/The Fantastic Foursome (YouTube RPF),Dan Howell/Phil Lester,"Dan Howell, Phil Lester","Neighbors, Drunkenness, First Meetings",English,2018-08-02,Completed,2018-08-02,1204,1/1,3,39,5,247,Dan's drunk and he's definitely in the wrong flat.
15532671,ride the beat,/users/dadbyul/pseuds/dadbyul,Explicit,F/F,ELRIS (Band),Kim Sohee/Reader,Kim Sohee,"First Time, Dirty Dancing, POV Female Character, Reader-Insert, POV Second Person, Fingerfucking, Lesbian Sex, LETS GO LESBIANS LETS GO",English,2018-08-02,Completed,2018-08-02,1538,1/1,3,2,null,117,Sohee had a way of being absolutely irresistible.
15532653,"Sickness, Aliens, and Lack of Better Judgement",/users/Brentinator/pseuds/Brentinator,General Audiences,Gen,"Spider-Man: Homecoming (2017), Marvel Cinematic Universe","Peter Parker & Tony Stark, May Parker (Spider-Man) & Peter Parker, James ""Rhodey"" Rhodes & Tony Stark","Peter Parker, Tony Stark, James ""Rhodey"" Rhodes, May Parker (Spider-Man), Bruce Banner","Sick Peter Parker, Aliens, Sickfic, Hurt/Comfort, Fanfiction, Bruce Banner & Tony Stark Friendship, Hurt Peter Parker, Protective May Parker (Spider-Man), Tony Stark Acting as Peter Parker's Parental Figure, Peter Parker Needs a Hug",English,2018-08-02,Completed,2018-08-02,1554,1/1,4,158,11,2077,"""I feel fine, Aunt May."" ""Really? You've been running a high fever for the past two days, you've been extremely sensitive to light and your shoulder is injured, badly."" ""It got poked by a alien. There is a big difference."" Or, Peter doesn't listen to the people around him."
15532623,The MHA Boys React To You Getting Sick!,/users/Chrysanthos/pseuds/Chrysanthos,General Audiences,"F/M, M/M",Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,"Bakugou Katsuki/Reader, Midoriya Izuku/Reader, Kirishima Eijirou/Reader, Iida Tenya/Reader, Sero Hanta/Reader, Shinsou Hitoshi/Reader, Yoarashi Inasa/Reader, Monoma Neito/Reader","Bakugou Katsuki, Midoriya Izuku, Kirishima Eijirou, Iida Tenya, Sero Hanta, Shinsou Hitoshi, Yoarashi Inasa, Monoma Neito","Illnesses, Sickfic, nursing back to health",English,2018-08-02,Completed,2018-08-02,3794,1/1,33,19,1,1184,"Bakugou walked into the room, holding a clipboard. ""Bitch, you have rabies,"" He said."
15532617,And They Were Roommates,/users/queerly_quip/pseuds/queerly_quip,General Audiences,F/F,Miraculous Ladybug,"Juleka Couffaine/Rose Lavillant, Adrien Agreste/Marinette Dupain-Cheng, Chat Noir/Ladybug (Miraculous Ladybug)","Juleka Couffaine, Rose Lavillant, Ladybug (Miraculous Ladybug), Chat Noir (Miraculous Ladybug)","Fluff, Domestic Fluff, Canon Divergent, Kissing, Aged-Up Character(s), Roommates",English,2018-08-02,Completed,2018-08-02,1075,1/1,null,15,3,172,oh my god they were roommates domestic Julerose fluff for fluff month because there needs to be more julerose content they also have a cat
15532614,--and Stanley woke up.,/users/staticfeathers/pseuds/staticfeathers,Not Rated,F/M,The Stanley Parable,The Narrator & Stanley (The Stanley Parable),"The Narrator (The Stanley Parable), Stanley (The Stanley Parable), Stanley's Wife (The Stanley Parable)","Dreams vs. Reality, Constructed Reality, Mariella Ending, Disreality, Insane Ending",English,2018-08-02,Completed,2018-08-02,1596,1/1,2,5,null,21,The nightmare had been just that; a nightmare. He was awake. He was home. He was fine. So why did he still feel so uneasy?
15532605,Cigarettes and Secrets,/users/starboyshiro/pseuds/starboyshiro,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Kuro/Lance (Voltron),"Lance (Voltron), Kuro (Voltron)","Cigarettes, Kuro smokes, 'bad' boy Kuro",English,2018-08-02,Completed,2018-08-02,1604,1/1,6,33,5,113,"Recently, Lance has found himself mixed in with the wrong crowd. He thinks Kuro will only make things worse for him given his reputation, but Kuro's not as bad as everyone says he is."
15532578,"exit, pursued by a beard",/users/nikkiRA/pseuds/nikkiRA,Teen And Up Audiences,M/M,"Captain America (Movies), Marvel Cinematic Universe","James ""Bucky"" Barnes/Steve Rogers","James ""Bucky"" Barnes, Steve Rogers","This is not my fault, there is like.....the barest hint of d/s dynamic here?, nothing explicit though, i couldn't force myself to make this my first time publishing smut",English,2018-08-02,Completed,2018-08-02,2589,1/1,8,84,7,535,"“Okay,” Bucky said. “Your fucking beard is alive.” Steve opened his eyes. “What the hell.”"
15532554,Spending All Night Getting Lost Together,/users/arey0unasty/pseuds/arey0unasty,Mature,M/M,Blink-182,Mark Hoppus/Matt Skiba,,"Drunken sex, One Night Stand, but not really, Anal Sex, Anal Fingering, Alcohol, 2001 honda civic tour, Flashbacks",English,2018-08-02,Completed,2018-08-02,2742,1/1,1,2,null,12,The boys recall how their relationship began: with a drunken one night stand
15532551,Sparkmates,/users/ivyness/pseuds/ivyness,Mature,M/M,Transformers - All Media Types,"Megatron & Orion Pax, Megatron/Optimus Prime","Megatron (Transformers), Orion Pax, Optimus Prime","Alternate Universe - Soulmates, Sparkmates, Megatron calm down, Orion needs a hug, Poetry, au yeah august",English,2018-08-01,Completed,2018-08-01,1535,1/1,4,29,3,211,"How does Megatron, a miner-turned-gladiator, become a poet known throughout Cybertron? It starts with an insatiable greed and a sparkmate who knows how to read."
15532536,Picture of You,/users/Gingerstorm101/pseuds/Gingerstorm101,Teen And Up Audiences,Gen,The X-Files,Fox Mulder/Dana Scully,"Fox Mulder, William | Jackson Van De Kamp, Original Child Character(s)","Cancer, Implied Fox Mulder/Dana Scully, Fox Mulder - Freeform, Death from Cancer, Implied Death, Angst, Post-Episode: s11e10 My Struggle IV",English,2018-08-02,Completed,2018-08-02,1533,1/1,6,16,4,398,Mulder is diagnosed with cancer.
15532530,# F a n b o y #,/users/Blueskin/pseuds/Blueskin,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Lance (Voltron), Keith (Voltron), Allura (Voltron), Hunk (Voltron), Pidge | Katie Holt, Lance's Family (Voltron), Lance's Siblings (Voltron), Lance's Mother (Voltron), Adam (Voltron)","Alternate Universe - Rock Band, Fluff, Minor Adam/Shiro (Voltron)",English,2018-08-01,Completed,2018-08-01,1270,1/1,null,5,null,147,"❇▫  Klance ▫❇    Lance McClain is a big fan of a band, The Void. He is ESPECIALLY fond of the lead guitarist and singer, Keith Kogane.    Somehow, he gets tickets to go with his sisters to their concert in L.A. and they manage to meet up.    Do feelings develope when they meet again?"
15532503,Throwing Paper Planes,/users/kibasniper/pseuds/kibasniper,General Audiences,Gen,Psychonauts (Video Games),Chloe Barge & Crystal Flowers Snagrash,"Chloe Barge, Crystal Flowers Snagrash","Friendship, Slice of Life, Canon Era, Hugs, Alien Culture",English,2018-08-02,Completed,2018-08-02,3515,1/1,null,2,null,5,"Chloe works on her prototype spaceship when the wind takes it elsewhere. When Crystal finds it, she asks to join Chloe in her experiment."
15532476,Layers of Pining,/users/DracoSH/pseuds/DracoSH,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Keith/Shiro (Voltron),"Keith (Voltron), Shiro (Voltron), Lance (Voltron), Allura (Voltron), Matt Holt","Modern AU, Mentions of Shadam, mentions of allurance, Love Confession, pining shiro, wingman lance, Movie Reference, PINING KEITH, mentions of car accident & hospital",English,2018-08-02,Completed,2018-08-02,6479,1/1,5,48,11,535,Lance has a plan. The only flaw in it: Shiro's disastrous pining.
15532467,"Well, you are a little dumb, Jonah Beck.",/users/Fluphies/pseuds/Fluphies,General Audiences,M/M,Andi Mack (TV),"Jonah Beck/Cyrus Goodman, Cyrus Goodman/T. J. Kippen","Jonah Beck, Cyrus Goodman, Andi Mack, Buffy Driscoll, T. J. Kippen, Marty (Andi Mack)",,English,2018-08-02,Completed,2018-08-02,3031,1/1,12,56,5,605,"When Jonah is 17 and Cyrus is 16, they admit their feelings to one another. But back during the Good Hair Crew's summer before ninth grade, Cyrus and Jonah were invited to a sleepover at Marty's with a bunch of basketball guys. Jonah might've been a little dumb, but he learned more than just how to roast a marshmallow that night. aka the sleepover with s'mores from ""You're a dirty liar, Cyrus Goodman."""
15532425,"night, too, shall be beautiful",/users/lutzaussi/pseuds/lutzaussi,Mature,M/M,Naruto,Aburame Shino/Kankurou,"Aburame Shino, Kankurou (Naruto), Temari (Naruto), Gaara (Naruto), Inuzuka Kiba, Hyuuga Hinata, Original Character(s) - Character","Alternate Universe, Post-Naruto Canon, Secret Relationship, Beautiful Boys In Love",English,2018-08-01,Completed,2018-08-01,7753,1/1,7,20,2,null,"Shino knew, logically, that what he was about to do was very impulsive and probably reached Naruto-levels of stupid, but that didn’t stop him from sliding a hand under Kankurou’s cowl, pulling him into a kiss."
15532410,ask for answers,/users/voy/pseuds/voy,Teen And Up Audiences,Gen,Voltron: Legendary Defender,Keith/Shiro (Voltron),,"Vague descriptions of violence, Post-Traumatic Stress Disorder - PTSD, mostly introspective, shiro has a nightmare and then thinks some thoughts, keith is there",English,2018-08-02,Completed,2018-08-02,1099,1/1,null,9,3,120,Some nights are made for lying awake and relearning how to breathe.
15532398,Chamomile Tea,/users/ravenclawkohai/pseuds/ravenclawkohai,General Audiences,M/M,Final Fantasy VII,Sephiroth/Cloud Strife,"Sephiroth (Compilation of FFVII), Cloud Strife","Napping, Fluff",English,2018-08-02,Completed,2018-08-02,661,1/1,4,44,2,273,The boys take a nap.
