work_id,title,author,warnings,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
16045514,A Song For You,/users/ohohomos/pseuds/caratkat,"No Archive Warnings Apply, Underage",General Audiences,M/M,SEVENTEEN (Band),Kim Mingyu/Lee Jihoon | Woozi,"Kim Mingyu, Lee Jihoon | Woozi, Hong Jisoo | Joshua","Teacher-Student Relationship, Alternate Universe - Student/Teacher",English,2018-09-17,Completed,2018-09-17,857,1/1,null,7,null,96,"It's hard to be romantic, especially if your husband is years younger than you."
16025831,happy boy / phan,/users/lemonlesters/pseuds/lemonlesters,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,"Phandom/The Fantastic Foursome (YouTube RPF), dan and phil, Daniel Howell - Fandom, Danisnotonfire - Fandom, Amazingphil - Fandom, Phil Lester - Fandom, youtube - Fandom",Dan Howell & Phil Lester,"Dan Howell, Phil Lester","Phandom - Freeform, YouTube, Depression, Emotional Hurt/Comfort, Novel, Romance, DAN AND PHIL - Freeform, Sad Dan Howell, Punk Phil Lester, Dan Howell and Phil Lester Are Teenagers",English,2018-09-17,Completed,2018-09-17,394,1/1,null,null,null,12,"Champagne coated lips pressed against a tall glass of bubbly. The only alcohol within reach of the cold, sad lonely boy. The voice that had once been recognized echoed through the empty mind. The deep, breath full voice that once was reminded as a soft sounding hum repeated in Dans clouded mind.“The memories are worth the pain, happy boy.”"
16025570,bumps in the long road,/users/wolfgangbombadeus/pseuds/wolfgangbombadeus,No Archive Warnings Apply,Mature,M/M,"Marvel, Marvel Cinematic Universe",Bruce Banner/Thor Odinson,"Thor (Marvel), Bruce Banner, Loki (Marvel), Brunnhilde | Valkyrie (Marvel), Brynhildr | Brunnhilde, Tony Stark","Mpreg, Kidfic, Bruce isn't ready to be a father, Bruce Banner Has Issues, Thor loves children, Pregnancy Cravings",English,2018-09-17,Completed,2018-09-17,1253,1/1,4,73,4,507,"Finally, Thor says, “I’ll carry the baby.”  His husband freezes. “What?”  “I’m mainly known as the god of thunder, but I’m also the god of fertility.” He explains, “Technically, I can bear children if I want. And, I want.”  Holy shit."
16025351,Pleasure of Heaven (Hotter Than Hell),/users/lol_hobi/pseuds/lol_hobi,No Archive Warnings Apply,Explicit,M/M,Rhett & Link,Rhett McLaughlin/Link Neal,"Rhett McLaughlin, Link Neal","Alternate Universe - College/University, College, College AU, happy gay boys, First Time, Anal Fingering, so much making out, Friends and Lovers, Fluff and Smut, Dorms, Bottom Rhett McLaughlin, Top Link",English,2018-09-18,Completed,2018-09-18,1824,1/1,null,28,2,372,They're clumsy and inexperienced and it's pretty damn good
16025339,Lost and Found,/users/Rasiaa/pseuds/Rasiaa,No Archive Warnings Apply,General Audiences,"Gen, M/M",Yuri!!! on Ice (Anime),Katsuki Yuuri & Victor Nikiforov,"Victor Nikiforov, Katsuki Yuuri, Katsuki Hiroko, Yakov Feltsman","Separation Anxiety, Pre-Canon, Pre-Relationship, Pre-Slash, Childhood",English,2018-09-18,Completed,2018-09-18,1100,1/1,null,22,4,144,He doesn't know how the kid manages to get in the skaters' lounge.
16025336,The Stamp of Whiteworm,/users/Sectionladvivi/pseuds/Sectionladvivi,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,,Original Work,,,Dragons,English,2018-09-18,Completed,2018-09-18,1216,1/1,null,null,null,3,4 kerz
16025321,Chasing Pavements,/users/samuraipizzacat/pseuds/samuraipizzacat,Creator Chose Not To Use Archive Warnings,Not Rated,"F/F, F/M","Momoland (Band), Infinite (Band)","Sung Jiyeon | Jane/Nancy McDonie, Lee Dabin | Yeonwoo/Nancy McDonie, Kim Myungsoo | L/Sung Jiyeon | Jane","Sung Jiyeon | Jane, Kim Myungsoo | L, Lee Dabin | Yeonwoo, Nancy McDonie","Angst, AU, Unrequited Love",English,2018-09-18,Completed,2018-09-25,4940,2/2,null,2,null,20,"It's funny...growing up, everyone told me I could get anything I wanted in this life if I tried my best and worked hard enough. For the longest time, I believed and have been living proof of that. So I'd like you to tell me - despite everything I do...why I can't ever have you? An AU where Jane is a world-renowned photographer who finds inspiration in the beautiful hapa, Nancy Jewel McDonie...who just so happens to be her best friend-Yeonwoo's girlfriend. Jane-centric. Angst."
16025315,Masturdating,/users/Dreamin/pseuds/Dreamin,No Archive Warnings Apply,Teen And Up Audiences,F/M,Sherlock (TV),Sally Donovan/Mycroft Holmes,"Mycroft Holmes, Sally Donovan",Prompt Fill,English,2018-09-18,Completed,2018-09-18,504,1/1,4,10,1,63,Mycroft learns a new word.
16025297,Reinstalled/Uninstalled series,/users/HeadphoneActress92/pseuds/HeadphoneActress92,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"F/F, F/M, Multi, Other",Mystic Messenger (Video Game),"707 | Luciel Choi/Main Character, 707 | Luciel Choi/Reader, 707 | Luciel Choi & Main Character, 707 | Luciel Choi/Original Female Character(s), 707 | Luciel Choi & Reader, 707 | Luciel Choi/Original Character(s), 707 | Luciel Choi/Saeran Choi/Main Character, 707 | Luciel Choi & Original Character(s), Yoosung Kim/Main Character, Yoosung Kim & Main Character, Jaehee Kang/Main Character, Zen | Hyun Ryu/Main Character, Jumin Han/Main Character, V/Main Character (Mystic Messenger), Rika/Main Character (Mystic Messenger), 707 | Luciel Choi & Unknown | Ray","Unknown | Ray (Mystic Messenger), Jumin Han, 707 | Luciel Choi, Jaehee Kang, Yoosung Kim, V | Jihyun Kim, Rika (Mystic Messenger), Main Character (Mystic Messenger)","Eventual Romance, Friendship, Fluff and Angst",English,2018-09-18,Completed,2018-09-18,504,1/1,null,6,1,82,A series of drabbles and one-shots from the Reinstalled back into the game and Uninstalled into the real world.
16025282,Missing Time,/users/AdAbolendam/pseuds/AdAbolendam,Major Character Death,Teen And Up Audiences,F/M,Agents of S.H.I.E.L.D. (TV),"Leo Fitz/Jemma Simmons, Phil Coulson & Leo Fitz, Phil Coulson & Jemma Simmons, Phil Coulson/Melinda May","Leo Fitz, Jemma Simmons, Phil Coulson (mentioned), Melinda May (mentioned), Daisy Johnson (mentioned)","Canon Compliant Pairings, Post Season 5, Reunion, Exposition, Romance, Grief, Angsty Fluff with a Sad Ending, So... pretty much like the show",English,2018-09-18,Completed,2018-09-18,2612,1/1,1,33,1,317,How do you tell someone that they have missed some of the best and worst days of their life? How do you tell them what they have gained and who they have lost?
16025279,Say it With Flowers,/users/TheUnnamedOne/pseuds/TheUnnamedOne,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,Hetalia: Axis Powers,America (Hetalia)/Original Male Character(s),"America (Hetalia), England (Hetalia), Original Characters","flower shop, Florist AU, Human AU, OC, Alfred is fluent in flowers, comission",English,2018-09-18,Completed,2018-09-18,3476,1/1,null,3,null,12,"A huge grin. “Does this mean I can ask you out again?”Shockingly a full smirk appeared. “If you can ask it with flowers.” ---- AKA ""Hi I'm Alfred, I'm a babbling mess and that florist is cute but won't talk to me help"""
16025255,Masks,/users/dying_deist/pseuds/dying_deist,Creator Chose Not To Use Archive Warnings,Not Rated,M/M,Ghost (Sweden Band),Aether Ghoul/Dewdrop Ghoul | Fire Ghoul,"Aether Ghoul, Dewdrop Ghoul | Fire Ghoul","Fluff, Ghouls are not entirely human, Drabble",English,2018-09-18,Completed,2018-09-18,955,1/1,4,19,1,131,A ghoul mask is immensely important since it symbolizes their devotion and loyalty to the Dark Lord's wishes.
16025243,"she's no dove, never was",/users/made_of_lions_and_wolves333/pseuds/made_of_lions_and_wolves333,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,Gen,"Game of Thrones (TV), A Song of Ice and Fire - George R. R. Martin",,"Sansa Stark, Team Stark - Character, Stark Siblings","Queen Sansa, Alpha Sansa Stark",English,2018-09-18,Completed,2018-09-18,377,1/1,1,14,null,200,"First, Sansa was just a fair maiden. Second, the Lady of Winterfell. And thirdly, became the wolf.   Or: ""... from porcelain, to ivory, to steel."""
16025240,Meeting,/users/2space_lesbo1/pseuds/2space_lesbo1,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",General Audiences,Gen,The Dragon Prince,Callum & King Harrow (The Dragon Prince),"Callum (The Dragon Prince), King Harrow (The Dragon Prince), Callum's Mom (The Dragon Prince)","oof lets see how this goes, binge watched this show, and fell in love, Harrow is a good Dad, Callum is smol, and cute, And idk his mom's name oops",English,2018-09-18,Completed,2018-09-18,1344,1/1,21,152,21,775,Callum is a bit nervous when he's told he's going to meet the king.
16025231,Decisions,/users/Sollux_Kleinman/pseuds/Sollux_Kleinman,No Archive Warnings Apply,General Audiences,M/M,Detroit: Become Human (Video Game),"Markus/Simon (Detroit: Become Human), Markus & Simon (Detroit: Become Human)","Markus (Detroit: Become Human), Simon (Detroit: Become Human)","Children, Adoption, Family, Family Fluff, Fluff, Domestic Fluff, after the revolution, Baby, Adopted Children",English,2018-09-18,Completed,2018-09-18,527,1/1,2,35,3,198,"Markus and Simon finally got what they had fought for, a family."
16025228,"Oh, You Shouldn't Have!",/users/Avenged_DeathBat/pseuds/Avenged_DeathBat,Graphic Depictions Of Violence,General Audiences,Other,Supernatural,Dean Winchester/Sam Winchester,"Sam Winchester, Dean Winchester, Castiel (Supernatural), Rowena MacLeod, Jessica Moore, John Winchester, Mary Winchester",Birthday,English,2018-09-18,Completed,2018-09-18,640,1/1,null,4,null,83,"Sam comes home to a surprise party from his friends and family, but is it real?"
